Thu Apr 24 12:23:15 2025


Number of Points = 8429

Depth (nm)	Load (µN)	Time (s)
38.968682	2145.473752	0.000000
38.942746	2179.702337	0.005005
39.265370	2151.528053	0.010010
39.078193	2149.210098	0.015014
39.080181	2169.721524	0.020019
39.161645	2149.859781	0.025024
38.940733	2146.412826	0.030029
38.723159	2083.334469	0.035034
38.419775	2119.597487	0.040038
38.291142	2161.415834	0.045043
38.220640	2064.081602	0.050048
37.743527	2084.338986	0.055053
37.481940	2083.486766	0.060058
37.152165	2015.935185	0.065062
36.710546	2015.406047	0.070067
36.327349	1948.636805	0.075072
35.910579	1957.785013	0.080077
35.313980	1953.723934	0.085082
34.932124	1853.524793	0.090086
34.616578	1758.203204	0.095091
34.127395	1781.258464	0.100096
33.568497	1763.289329	0.105101
33.031009	1686.924388	0.110106
32.403602	1637.252891	0.115110
31.722051	1563.880870	0.120115
31.074398	1576.664238	0.125120
30.411680	1487.711838	0.130125
29.715519	1447.911994	0.135130
28.920797	1412.467757	0.140134
28.302322	1303.679647	0.145139
27.606550	1262.150970	0.150144
26.724323	1325.305740	0.155149
26.165381	1211.636844	0.160154
25.386570	1138.611998	0.165158
24.694287	1090.592285	0.170163
23.729789	1094.798051	0.175168
23.051811	986.983690	0.180173
22.070100	982.399597	0.185178
21.473790	863.733363	0.190182
20.611529	864.885502	0.195187
19.571919	819.538098	0.200192
18.834004	735.801147	0.205197
18.046303	643.511211	0.210202
16.994046	634.903824	0.215206
15.778609	546.778656	0.220211
15.423418	579.523066	0.225216
14.126964	513.588976	0.230221
13.520715	426.050745	0.235226
12.357103	500.021595	0.240230
11.438532	360.304159	0.245235
10.557715	325.040920	0.250240
9.477459	283.842848	0.255245
8.657892	257.743008	0.260250
7.416768	236.983120	0.265254
6.351629	200.353234	0.270259
5.361131	136.698975	0.275264
4.490818	120.488932	0.280269
3.274150	113.916174	0.285274
1.967324	101.109075	0.290278
1.221027	49.614368	0.295283
-0.098179	21.350995	0.300288
-1.103458	-25.734811	0.305293
-2.365490	-21.668033	0.310298
-3.733245	1.452560	0.315302
-4.960919	-85.801171	0.320307
-5.737524	-63.591746	0.325312
-6.939329	-30.541109	0.330317
-8.205009	-87.450153	0.335322
-9.188177	-91.081163	0.340326
-10.418233	-46.507279	0.345331
-11.879655	-57.420945	0.350336
-12.850397	-37.539750	0.355341
-13.976730	-37.627532	0.360346
-15.220178	-0.666502	0.365350
-16.437063	-21.120823	0.370355
-17.577456	-49.393448	0.375360
-18.602832	-61.792951	0.380365
-19.757302	-51.760682	0.385370
-20.517067	-70.638319	0.390374
-21.921878	16.779445	0.395379
-22.996414	-20.698684	0.400384
-24.050005	-17.590779	0.405389
-25.390884	-25.049031	0.410394
-26.154503	-30.244060	0.415398
-27.192376	-55.168041	0.420403
-28.250349	-114.914926	0.425408
-29.378357	-1.078850	0.430413
-30.458418	-49.530181	0.435418
-31.556579	-85.822566	0.440422
-32.634396	-46.298243	0.445427
-33.990598	-67.069291	0.450432
-34.742243	-48.200693	0.455437
-35.981218	-10.364049	0.460442
-36.706246	-27.687149	0.465446
-37.311933	-45.977139	0.470451
-38.365458	-59.908179	0.475456
-39.561682	-92.083463	0.480461
-40.922688	-12.924176	0.485466
-41.592063	-56.112469	0.490470
-42.841436	-14.526255	0.495475
-43.895995	-69.726389	0.500480
-44.843594	23.452615	0.505485
-45.930165	-85.196756	0.510490
-47.054959	-19.747387	0.515494
-48.157948	-29.013755	0.520499
-48.994058	-68.939052	0.525504
-49.792493	18.101279	0.530509
-50.914419	-84.372142	0.535514
-52.018107	-38.274073	0.540518
-53.312291	-38.343245	0.545523
-54.072893	-39.793091	0.550528
-55.217807	-51.488520	0.555533
-55.884812	-46.592476	0.560538
-57.550953	-99.759309	0.565542
-58.221856	-8.100944	0.570547
-58.959314	-5.950227	0.575552
-59.843792	-63.700203	0.580557
-61.572327	-12.845748	0.585562
-62.541450	-8.387652	0.590566
-63.425687	-11.850936	0.595571
-64.304483	-39.947417	0.600576
-65.444786	4.609466	0.605581
-66.044850	-30.182605	0.610586
-66.911653	-21.060361	0.615590
-68.108023	-43.037129	0.620595
-69.414274	-47.863064	0.625600
-70.414117	-18.412508	0.630605
-70.985859	-67.333766	0.635610
-72.054412	-75.772040	0.640614
-73.219020	-66.475282	0.645619
-74.639508	-15.974058	0.650624
-75.606831	-1.293087	0.655629
-76.206591	-29.645472	0.660634
-76.957287	-41.735376	0.665638
-78.156427	-28.493052	0.670643
-79.198289	-10.629980	0.675648
-80.461937	-31.932744	0.680653
-81.519468	-5.908261	0.685658
-81.914309	-54.637947	0.690662
-83.083742	-29.114886	0.695667
-84.320577	-36.269157	0.700672
-85.733336	-77.718298	0.705677
-86.680357	-10.987471	0.710682
-87.612529	-89.581554	0.715686
-88.590677	-26.749321	0.720691
-89.588217	-10.091207	0.725696
-90.341050	-74.049014	0.730701
-91.390838	-24.535865	0.735706
-92.612710	2.370408	0.740710
-93.559566	-37.204555	0.745715
-94.278170	-76.705252	0.750720
-95.431226	-31.893472	0.755725
-96.633944	-11.558607	0.760730
-97.518318	-34.152974	0.765734
-98.377051	-59.988260	0.770739
-99.503878	4.910835	0.775744
-100.256823	14.283402	0.780749
-101.186129	-100.406652	0.785754
-102.283661	-85.256191	0.790758
-103.601114	-31.544291	0.795763
-104.659918	4.365864	0.800768
-105.582415	28.265682	0.805773
-106.513763	-62.794714	0.810778
-107.515883	3.140257	0.815782
-108.267152	-80.838792	0.820787
-109.352431	1.849671	0.825792
-110.567842	-9.834445	0.830797
-111.621129	-31.683292	0.835802
-112.464321	-117.009644	0.840806
-113.557384	-13.633876	0.845811
-114.428199	8.770324	0.850816
-115.503941	-31.851503	0.855821
-116.499533	-59.282275	0.860826
