Thu Apr 24 12:48:01 2025


Number of Points = 8426

Depth (nm)	Load (µN)	Time (s)
43.848208	2001.509886	0.000000
43.597710	2059.156961	0.005005
43.894070	2040.865006	0.010010
43.719164	2018.507208	0.015014
43.788060	1917.993453	0.020019
43.656044	2046.032587	0.025024
43.388475	1967.132239	0.030029
43.190990	1906.064176	0.035034
42.946971	1941.893981	0.040038
42.930999	1894.473454	0.045043
42.230706	1904.279777	0.050048
42.197352	1909.403517	0.055053
41.930915	1873.117871	0.060058
41.372135	1809.438758	0.065062
41.160421	1742.925375	0.070067
40.845197	1714.337097	0.075072
40.194290	1784.934745	0.080077
39.753797	1741.364687	0.085082
39.185184	1707.247318	0.090086
38.617464	1645.563955	0.095091
37.988154	1620.425796	0.100096
37.739260	1526.134267	0.105101
37.062164	1471.704994	0.110106
36.512637	1399.140482	0.115110
36.079929	1405.436945	0.120115
35.291643	1366.932664	0.125120
34.474738	1336.319156	0.130125
33.864820	1340.193691	0.135130
33.264371	1243.188738	0.140134
32.484302	1206.235712	0.145139
31.731196	1120.734209	0.150144
30.853335	1197.782946	0.155149
30.497386	1016.523982	0.160154
29.737231	1014.634780	0.165158
28.706433	912.173931	0.170163
27.885237	954.220768	0.175168
27.117081	811.115212	0.180173
26.257332	813.644470	0.185178
25.427125	804.624350	0.190182
24.578254	678.173072	0.195187
23.853275	621.356421	0.200192
22.818303	688.432178	0.205197
21.715902	555.425524	0.210202
21.052958	526.716610	0.215206
19.961032	516.305304	0.220211
19.130150	469.622872	0.225216
18.126298	421.181397	0.230221
17.288688	371.381684	0.235226
16.122712	347.689232	0.240230
15.541230	292.316730	0.245235
14.295922	265.155186	0.250240
13.388634	175.950315	0.255245
12.512133	153.514891	0.260250
10.927854	145.748454	0.265254
10.198503	104.646079	0.270259
9.270303	114.477438	0.275264
7.822358	62.927176	0.280269
6.999286	18.423266	0.285274
5.613055	76.355202	0.290278
4.701286	2.939076	0.295283
3.816760	36.072137	0.300288
2.346740	29.144804	0.305293
1.328699	-61.588199	0.310298
0.025324	21.311077	0.315302
-1.217622	26.473725	0.320307
-2.296958	-41.223353	0.325312
-3.242252	-0.201973	0.330317
-4.821227	18.541117	0.335322
-5.790661	-31.752347	0.340326
-7.050938	-28.425646	0.345331
-8.035483	-20.717944	0.350336
-9.344633	15.726322	0.355341
-10.393159	-18.290847	0.360346
-11.444129	-16.374399	0.365350
-12.492777	-18.342665	0.370355
-13.575544	5.672775	0.375360
-14.767018	-91.141379	0.380365
-15.909310	24.291818	0.385370
-17.076763	-8.871346	0.390374
-17.950174	6.993284	0.395379
-18.953330	-2.895817	0.400384
-20.183381	3.039440	0.405389
-21.268084	-52.928656	0.410394
-22.158449	-69.921531	0.415398
-23.321350	36.710862	0.420403
-24.394653	-51.760927	0.425408
-25.425458	5.050312	0.430413
-26.205857	-35.821622	0.435418
-27.407010	-39.242473	0.440422
-28.564182	-19.825349	0.445427
