Thu Apr 24 11:48:48 2025


Number of Points = 8413

Depth (nm)	Load (µN)	Time (s)
65.300041	2163.050551	0.000000
65.042397	2136.035154	0.005005
65.072455	2169.116438	0.010010
65.086904	2147.585926	0.015014
65.164181	2101.551457	0.020019
64.865560	2113.404337	0.025024
64.645871	2100.184036	0.030029
64.888986	2103.072772	0.035034
64.508307	2111.494852	0.040038
64.164053	2063.458605	0.045043
64.577861	2020.594748	0.050048
63.924905	2034.407721	0.055053
63.726249	1991.159482	0.060058
63.263248	1948.488230	0.065062
62.928039	1890.413175	0.070067
62.340326	1898.378045	0.075072
62.188570	1819.016898	0.080077
61.531303	1803.010963	0.085082
61.103380	1752.033891	0.090086
60.880809	1726.047277	0.095091
60.507048	1642.876794	0.100096
59.613042	1619.469993	0.105101
59.376385	1591.821845	0.110106
58.980628	1551.760148	0.115110
57.799797	1515.331012	0.120115
57.345724	1444.153658	0.125120
57.112669	1409.851511	0.130125
56.077467	1306.255021	0.135130
55.726691	1213.581485	0.140134
55.202887	1203.921348	0.145139
53.996075	1169.819418	0.150144
53.214540	1089.518682	0.155149
52.622654	1060.949948	0.160154
51.770124	1046.237686	0.165158
51.342539	961.684701	0.170163
50.204807	929.527185	0.175168
49.497621	890.573103	0.180173
48.541229	808.828398	0.185178
47.659458	794.714960	0.190182
47.194375	671.950117	0.195187
46.256625	660.123185	0.200192
45.510330	624.728335	0.205197
44.167514	528.893647	0.210202
43.435935	506.486383	0.215206
42.909273	449.531786	0.220211
41.806525	358.741974	0.225216
40.974137	357.817549	0.230221
40.038168	250.910854	0.235226
38.570096	246.477751	0.240230
37.495691	226.853887	0.245235
36.518570	153.763480	0.250240
35.442775	211.641494	0.255245
34.329227	130.378035	0.260250
33.803976	17.371874	0.265254
32.352858	32.916027	0.270259
31.416469	-10.745568	0.275264
30.782641	-20.380829	0.280269
29.127908	-46.149913	0.285274
27.901643	-41.956411	0.290278
26.947190	6.446681	0.295283
25.465569	-30.455312	0.300288
24.184217	8.410138	0.305293
23.243719	-67.798671	0.310298
22.160979	-40.525723	0.315302
20.867633	-34.843949	0.320307
19.298380	-39.418433	0.325312
18.278192	-45.617086	0.330317
17.045088	-0.265505	0.335322
15.600041	55.630746	0.340326
15.096733	-56.217105	0.345331
13.813011	-23.765380	0.350336
12.701935	-0.742515	0.355341
11.446523	-58.253935	0.360346
10.619313	-13.814713	0.365350
9.380230	-72.108294	0.370355
8.021493	-54.653002	0.375360
7.054187	9.740658	0.380365
6.161222	-4.455979	0.385370
5.045893	0.840690	0.390374
3.711502	-43.238943	0.395379
2.583662	-29.306044	0.400384
1.633438	-98.244896	0.405389
0.874303	-37.453906	0.410394
-0.426634	-62.689446	0.415398
-1.225626	-0.168640	0.420403
-2.589403	-22.063194	0.425408
-3.516808	-65.677360	0.430413
-4.608233	-29.493706	0.435418
-5.723736	-26.414446	0.440422
-6.295137	-79.631510	0.445427
-7.572390	-11.225441	0.450432
-9.009819	18.296097	0.455437
-9.971262	-65.873565	0.460442
-10.982078	-31.295394	0.465446
-11.641059	-61.643990	0.470451
-12.975441	3.849617	0.475456
-13.856523	-88.364951	0.480461
-15.120330	-9.427003	0.485466
-15.774072	-13.605606	0.490470
-17.001380	27.484634	0.495475
-17.889006	7.811411	0.500480
-19.182021	-25.707951	0.505485
-19.709157	-16.185235	0.510490
-20.870936	17.378609	0.515494
-22.182538	-51.276587	0.520499
-23.172212	-13.335272	0.525504
-24.065887	-39.471036	0.530509
-25.345275	6.485092	0.535514
-26.079690	-43.595511	0.540518
-26.929590	-58.457819	0.545523
-28.369481	-25.627905	0.550528
-29.496336	-54.604779	0.555533
-30.022016	-5.355093	0.560538
-31.171967	-24.589727	0.565542
-32.397898	-13.906264	0.570547
-32.854209	-41.704130	0.575552
-34.169176	-38.445271	0.580557
-34.839099	-62.951899	0.585562
-36.233988	26.503808	0.590566
-37.044838	-26.244833	0.595571
-38.064164	11.693977	0.600576
-39.374159	-3.728600	0.605581
-40.447733	16.074759	0.610586
-41.385651	-16.423101	0.615590
-42.390423	-30.469343	0.620595
-43.094893	-59.023580	0.625600
-44.091407	-3.753168	0.630605
-45.286469	38.115752	0.635610
-46.240387	-20.385664	0.640614
-47.224071	-53.770171	0.645619
-47.980431	9.976847	0.650624
-49.487731	-29.258741	0.655629
-50.128749	-75.023043	0.660634
-51.129767	-105.018998	0.665638
-52.368306	-10.679495	0.670643
-53.209011	-76.497550	0.675648
-54.159882	-51.799058	0.680653
-55.375820	-15.736361	0.685658
-56.507872	-13.027128	0.690662
-57.116026	-51.335536	0.695667
-58.343411	37.400312	0.700672
-59.513430	-1.384270	0.705677
-60.246159	-3.594406	0.710682
-61.094395	-68.871202	0.715686
-62.520225	-10.776081	0.720691
-63.500326	-19.881763	0.725696
-64.212831	12.655046	0.730701
-65.269340	-68.362872	0.735706
-66.573371	-41.804748	0.740710
-67.390142	-52.869335	0.745715
-68.265406	-1.585805	0.750720
-69.370049	42.746152	0.755725
-70.273642	-81.796315	0.760730
-71.144219	-11.746937	0.765734
-72.085937	-67.307977	0.770739
-73.296380	-60.826458	0.775744
-74.313206	-11.625392	0.780749
-75.419946	5.934126	0.785754
-76.968886	17.840960	0.790758
-77.556059	-39.517536	0.795763
-78.652410	-10.836318	0.800768
-79.620004	-10.913154	0.805773
-80.640528	-2.653443	0.810778
-81.417614	-13.718739	0.815782
