Mon Apr 28 14:52:00 2025


Number of Points = 16394

Depth (nm)	Load (µN)	Time (s)
16.653205	1819.441876	0.000000
16.585175	1790.525478	0.005005
16.548311	1745.336954	0.010010
16.409189	1800.797786	0.015014
16.498197	1690.570386	0.020019
16.248476	1747.395775	0.025024
16.009637	1647.550650	0.030029
15.866258	1712.997720	0.035034
15.653283	1783.805184	0.040038
15.465208	1753.237337	0.045043
15.428635	1572.880956	0.050048
14.783934	1632.017002	0.055053
14.511531	1548.332478	0.060058
14.191119	1684.334756	0.065062
13.712215	1522.830390	0.070067
13.349376	1502.606586	0.075072
13.166007	1450.038094	0.080077
12.595695	1338.064429	0.085082
11.945361	1382.819365	0.090086
11.600133	1278.989802	0.095091
11.109231	1251.542458	0.100096
10.495283	1192.026620	0.105101
9.861400	1047.603015	0.110106
9.634831	1109.505314	0.115110
8.878125	1060.523153	0.120115
7.928842	928.657834	0.125120
7.321524	1009.728547	0.130125
6.880348	815.657198	0.135130
6.189117	793.538631	0.140134
5.598769	619.425297	0.145139
4.703173	547.113827	0.150144
3.861160	527.726506	0.155149
3.245830	652.607629	0.160154
2.711899	467.966129	0.165158
1.592404	432.660739	0.170163
0.656781	518.498738	0.175168
0.103971	487.139315	0.180173
-0.865453	452.761251	0.185178
-1.606054	356.822154	0.190182
-2.568443	195.300797	0.195187
-3.651922	81.249397	0.200192
-4.686886	150.457480	0.205197
-5.530744	78.606575	0.210202
-6.489739	9.750581	0.215206
-7.720907	-21.808836	0.220211
-8.759490	-19.909117	0.225216
-9.944497	-43.341070	0.230221
-11.108451	16.113066	0.235226
-12.307424	31.620588	0.240230
-13.744495	125.703543	0.245235
-14.888453	79.407924	0.250240
-15.931326	-69.895444	0.255245
-17.142886	-42.532990	0.260250
-18.561677	56.654727	0.265254
-19.667694	82.842334	0.270259
-20.934573	-4.364127	0.275264
-21.876467	-18.606552	0.280269
-22.916429	-83.251169	0.285274
-23.896169	7.259536	0.290278
-25.227536	-83.608182	0.295283
-26.273388	17.297079	0.300288
-27.226281	16.487577	0.305293
-28.615506	154.287701	0.310298
-29.572928	98.998158	0.315302
-30.643948	73.148127	0.320307
-31.723200	4.006478	0.325312
-32.629580	-4.973715	0.330317
