Mon Apr 14 16:05:45 2025


Number of Points = 16389

Depth (nm)	Load (µN)	Time (s)
-1.547774	1908.754101	0.000000
-1.472367	1973.140573	0.005005
-1.355393	1955.232697	0.010010
-1.610719	1987.159701	0.015014
-1.679167	1995.085695	0.020019
-2.062641	1787.471433	0.025024
-2.062638	1984.476040	0.030029
-2.385519	1774.195262	0.035034
-2.541166	2019.048861	0.040038
-2.991631	1832.473789	0.045043
-2.757252	1771.297586	0.050048
-3.495732	1844.135146	0.055053
-3.877866	1694.580698	0.060058
-4.171123	1873.873104	0.065062
-4.635717	1793.635871	0.070067
-4.933679	1815.771833	0.075072
-5.479512	1468.970284	0.080077
-5.726692	1414.460522	0.085082
-6.496067	1530.104530	0.090086
-6.970650	1432.239896	0.095091
-7.722375	1406.095871	0.100096
-8.329770	1392.981432	0.105101
-8.830060	1496.398458	0.110106
-9.422990	1289.064556	0.115110
-10.289365	1303.496730	0.120115
-10.763152	1300.537209	0.125120
-11.599590	1312.075134	0.130125
-12.011760	1179.190201	0.135130
-12.997141	1145.859069	0.140134
-13.467792	1005.135888	0.145139
-14.190727	993.980510	0.150144
-14.921985	971.108908	0.155149
-15.734068	900.418331	0.160154
-16.620541	850.818908	0.165158
-17.618782	785.051382	0.170163
-18.334214	746.920939	0.175168
-19.243339	606.494711	0.180173
-20.035463	645.159221	0.185178
-21.018499	545.144665	0.190182
-21.923525	652.569521	0.195187
-22.624926	490.527844	0.200192
-23.703003	406.699854	0.205197
-24.217804	469.567396	0.210202
-25.264620	438.647693	0.215206
-26.271551	368.823858	0.220211
-27.241420	305.519964	0.225216
-28.283171	238.636104	0.230221
-29.512197	216.817354	0.235226
-30.208984	140.598337	0.240230
-31.504827	162.003013	0.245235
-32.530395	197.902937	0.250240
-33.664228	121.802561	0.255245
-34.571712	110.939856	0.260250
-35.876260	63.300433	0.265254
-36.779575	96.400909	0.270259
-38.010893	-8.196636	0.275264
-39.171141	-31.583018	0.280269
-40.442676	-13.721380	0.285274
-41.876959	87.492832	0.290278
-42.650901	183.178772	0.295283
-44.006916	25.810637	0.300288
-45.237981	75.460871	0.305293
-46.455227	46.324658	0.310298
-47.517674	33.398262	0.315302
-48.538367	-41.981560	0.320307
-49.714803	36.061320	0.325312
-50.877125	68.345962	0.330317
-51.958123	78.111764	0.335322
-52.907115	94.028147	0.340326
-54.540018	24.405073	0.345331
-55.461787	-0.148265	0.350336
-56.371381	78.482808	0.355341
-57.568983	49.865738	0.360346
-58.615538	-18.423259	0.365350
-59.604251	92.285853	0.370355
-60.713049	-21.605124	0.375360
-61.883242	94.744426	0.380365
-62.817464	-34.463474	0.385370
-63.898549	2.718264	0.390374
-64.947075	97.061334	0.395379
-65.743611	-0.527763	0.400384
-67.022382	38.270628	0.405389
-68.070496	102.882740	0.410394
-69.258932	44.631878	0.415398
-69.923475	112.039744	0.420403
-71.260978	83.318519	0.425408
-72.347331	34.181173	0.430413
-73.246973	171.232603	0.435418
-74.049948	190.698645	0.440422
-75.020217	-82.822466	0.445427
-76.176883	-95.680152	0.450432
-77.201811	186.512800	0.455437
-78.554665	45.116707	0.460442
-79.159858	-80.182288	0.465446
-80.486318	-14.521778	0.470451
-81.256183	70.169708	0.475456
-82.513443	5.622583	0.480461
-83.421186	119.652485	0.485466
-84.445839	37.035065	0.490470
-85.499613	-55.213661	0.495475
-86.362450	17.502020	0.500480
-87.702435	58.854534	0.505485
-88.327375	63.571708	0.510490
-89.550220	126.808655	0.515494
-90.397621	-112.410242	0.520499
