Tue Apr 15 16:00:03 2025


Number of Points = 16396

Depth (nm)	Load (µN)	Time (s)
-16.414470	1963.015148	0.000000
-16.314182	1938.786650	0.005005
-16.545058	1990.887105	0.010010
-16.490511	1934.672749	0.015014
-16.487594	1946.257824	0.020019
-16.728829	1969.396184	0.025024
-16.560089	1944.550394	0.030029
-17.048622	1930.650123	0.035034
-17.419842	1870.753068	0.040038
-17.463065	1874.980627	0.045043
-17.787801	1882.656240	0.050048
-18.382103	1822.101052	0.055053
-18.390400	1769.344027	0.060058
-18.398435	1716.111390	0.065062
-19.374697	1711.316707	0.070067
-19.818791	1729.640320	0.075072
-20.180638	1667.950774	0.080077
-20.567302	1592.732199	0.085082
-21.244970	1605.606801	0.090086
-21.706023	1585.276296	0.095091
-22.484621	1492.757798	0.100096
-22.748743	1520.628504	0.105101
-23.067973	1333.703751	0.110106
-24.066204	1377.708279	0.115110
-24.566305	1306.771711	0.120115
-25.331092	1256.570104	0.125120
-25.759457	1189.909765	0.130125
-26.867146	1109.362091	0.135130
-27.350142	1098.614865	0.140134
-27.618225	1083.772144	0.145139
-28.746087	963.953526	0.150144
-29.184423	904.619823	0.155149
-30.298529	920.592803	0.160154
-31.210579	884.178268	0.165158
-31.670699	781.956956	0.170163
-32.458814	722.245423	0.175168
-33.462806	737.956448	0.180173
-34.317169	622.824280	0.185178
-35.287537	573.124435	0.190182
-36.040715	541.213895	0.195187
-37.040952	491.586753	0.200192
-37.807368	509.853551	0.205197
-38.821201	350.366935	0.210202
-39.882383	363.875006	0.215206
-40.661877	275.699390	0.220211
-41.543729	362.795048	0.225216
-42.717463	283.543088	0.230221
-43.658245	191.203317	0.235226
-44.772385	220.837541	0.240230
-45.908264	211.865782	0.245235
-46.753379	132.436552	0.250240
-47.921513	97.510331	0.255245
-49.182200	65.894176	0.260250
-50.069208	73.593055	0.265254
-51.847606	130.094956	0.270259
-52.895025	121.231606	0.275264
-54.367105	81.224548	0.280269
-55.143138	76.188783	0.285274
-56.390797	105.873475	0.290278
-57.147484	109.135901	0.295283
-58.552256	118.471094	0.300288
-59.990707	91.419873	0.305293
-60.659220	49.512836	0.310298
-61.784256	75.727342	0.315302
-62.912531	92.680854	0.320307
-64.333709	106.076829	0.325312
-65.274979	97.854208	0.330317
-66.435657	65.328836	0.335322
-67.314720	93.839851	0.340326
-68.573189	56.878627	0.345331
-69.576690	153.263440	0.350336
-70.638431	99.464886	0.355341
-72.032990	77.862601	0.360346
-73.017900	47.237760	0.365350
-73.611283	49.175622	0.370355
-75.242807	96.141487	0.375360
-76.285093	74.459838	0.380365
-77.054005	115.663480	0.385370
-78.028489	48.894216	0.390374
-79.274766	103.085570	0.395379
-79.986405	131.372130	0.400384
-80.853805	89.174415	0.405389
-82.260441	87.858970	0.410394
-83.511796	90.703729	0.415398
-84.273135	127.004751	0.420403
-85.188301	111.032182	0.425408
-86.620157	51.636775	0.430413
-87.374771	69.279892	0.435418
-88.424000	67.176192	0.440422
-89.656199	135.262411	0.445427
-90.762613	96.191841	0.450432
-91.865982	88.511326	0.455437
-92.709239	72.208297	0.460442
-93.681694	132.466916	0.465446
-94.846560	108.717037	0.470451
-95.661810	80.626820	0.475456
-96.660101	94.677370	0.480461
-97.927769	88.759937	0.485466
-98.698155	57.281711	0.490470
-99.539772	66.398856	0.495475
-100.684130	135.751400	0.500480
-101.734090	122.445855	0.505485
-102.815424	105.489711	0.510490
-103.859828	93.008433	0.515494
-105.041192	73.644865	0.520499
-105.827892	72.023556	0.525504
-106.771946	109.267712	0.530509
-107.973791	94.729744	0.535514
-109.157820	63.032239	0.540518
-109.665333	72.244970	0.545523
-111.001697	61.681859	0.550528
-111.769678	95.588246	0.555533
-112.413536	62.146787	0.560538
-113.975842	87.349083	0.565542
-114.504045	60.534170	0.570547
-116.142155	52.361828	0.575552
-116.932889	82.232998	0.580557
-118.401048	62.270147	0.585562
-119.029512	-25.027688	0.590566
-120.164632	106.340015	0.595571
-121.184859	117.750781	0.600576
-122.212132	98.642759	0.605581
-123.199574	104.723188	0.610586
-124.078090	114.428468	0.615590
-124.869084	84.277646	0.620595
-126.203061	20.219106	0.625600
-126.963986	17.844608	0.630605
-128.049380	46.086419	0.635610
-129.120483	52.720347	0.640614
-130.232698	90.783940	0.645619
-131.228518	73.348990	0.650624
-132.152376	42.172266	0.655629
-133.013757	105.541907	0.660634
-134.442310	96.768127	0.665638
-134.945903	47.271774	0.670643
-135.881810	44.630031	0.675648
-137.435910	73.515819	0.680653
-138.512094	85.402098	0.685658
-139.026417	122.685094	0.690662
-139.898378	40.756165	0.695667
-141.128741	85.968333	0.700672
-141.795587	32.145578	0.705677
-142.823011	66.075663	0.710682
-144.017790	92.226198	0.715686
-145.179395	68.944975	0.720691
-145.921692	15.867047	0.725696
-147.235398	87.165891	0.730701
-148.371849	163.481466	0.735706
-149.423618	103.209138	0.740710
-150.372725	75.194974	0.745715
-151.112149	73.376654	0.750720
-152.127161	67.732330	0.755725
-153.125439	75.036846	0.760730
-154.205522	62.092115	0.765734
-154.859017	47.153183	0.770739
-156.437283	73.324851	0.775744
-156.948059	39.463880	0.780749
-158.429882	120.074594	0.785754
-159.258358	107.039965	0.790758
-160.386739	6.641066	0.795763
