Wed Apr 16 10:34:41 2025


Number of Points = 16360

Depth (nm)	Load (µN)	Time (s)
85.157267	1955.493832	0.000000
85.318412	2004.772866	0.005005
85.360354	1963.906222	0.010010
85.265442	1965.101379	0.015014
84.919062	2005.634326	0.020019
84.624783	1997.146983	0.025024
84.939338	1935.081510	0.030029
85.171351	1922.978572	0.035034
84.719897	1954.324851	0.040038
84.729866	1895.416796	0.045043
83.948369	1858.692037	0.050048
83.245550	1813.874289	0.055053
83.051841	1772.719671	0.060058
82.779953	1747.481991	0.065062
82.519582	1696.953608	0.070067
82.128676	1609.550227	0.075072
81.476609	1692.309809	0.080077
81.095700	1612.858660	0.085082
80.569936	1535.638162	0.090086
80.348132	1491.181940	0.095091
79.643726	1427.581968	0.100096
79.132258	1357.042330	0.105101
78.196326	1327.077221	0.110106
78.256085	1262.515792	0.115110
77.282646	1183.266627	0.120115
76.916329	1133.931139	0.125120
76.166340	1059.731505	0.130125
75.621892	981.767956	0.135130
74.924526	916.377300	0.140134
74.127924	872.586546	0.145139
73.389758	870.536857	0.150144
72.766647	739.824004	0.155149
71.988048	591.561411	0.160154
71.301304	624.451095	0.165158
70.393822	523.446654	0.170163
69.708449	462.497428	0.175168
68.645385	402.919860	0.180173
67.997602	367.225719	0.185178
67.218160	301.143318	0.190182
65.942466	314.973566	0.195187
65.198038	198.341043	0.200192
64.459924	172.502077	0.205197
63.366832	130.740886	0.210202
62.268308	107.601100	0.215206
61.129814	44.055490	0.220211
60.151952	-9.126441	0.225216
58.742240	-29.751562	0.230221
57.403585	22.795749	0.235226
56.185670	21.192460	0.240230
54.914495	-9.684452	0.245235
53.856133	24.986938	0.250240
52.494074	37.655311	0.255245
51.338543	3.305730	0.260250
50.220327	1.207724	0.265254
48.918423	17.768693	0.270259
47.934844	47.177936	0.275264
46.565842	48.820778	0.280269
45.515054	-1.746884	0.285274
44.214154	37.119661	0.290278
43.452934	19.042780	0.295283
42.294832	-3.739916	0.300288
41.246414	8.954226	0.305293
40.190068	14.353297	0.310298
38.904829	16.282556	0.315302
37.802783	61.369815	0.320307
36.516581	-50.088661	0.325312
35.454647	-16.962019	0.330317
34.675976	-5.248385	0.335322
33.295366	24.649788	0.340326
32.184181	14.813937	0.345331
31.379751	14.744455	0.350336
30.263547	-5.460377	0.355341
29.245089	11.893271	0.360346
28.257522	36.165480	0.365350
27.080078	3.506565	0.370355
25.939268	-87.012467	0.375360
25.049739	-30.007485	0.380365
23.808811	2.894366	0.385370
22.798929	-27.727229	0.390374
21.952087	-28.678211	0.395379
21.021177	-24.570577	0.400384
19.790134	-9.471437	0.405389
18.578377	-20.689757	0.410394
17.711549	10.472487	0.415398
16.825764	21.788321	0.420403
15.341262	-4.189008	0.425408
14.505239	51.478682	0.430413
13.812432	24.999850	0.435418
12.414867	64.973757	0.440422
11.728555	54.990694	0.445427
10.775448	-0.189112	0.450432
9.216092	29.834747	0.455437
8.342751	-5.123565	0.460442
7.465592	29.909863	0.465446
6.255855	9.015067	0.470451
4.928295	63.317898	0.475456
4.203623	-15.817370	0.480461
3.485265	56.567432	0.485466
2.750477	-19.347652	0.490470
1.448708	-68.276881	0.495475
0.286464	-38.372793	0.500480
-0.652147	-30.432344	0.505485
-1.491686	49.457448	0.510490
-2.839399	40.798328	0.515494
-3.711173	25.091171	0.520499
-4.451739	12.021102	0.525504
-5.847449	21.245698	0.530509
-6.903274	-26.904176	0.535514
-7.686880	62.262014	0.540518
-8.222961	-40.064965	0.545523
-9.970374	-21.221895	0.550528
-10.598749	20.410604	0.555533
-12.055288	-28.920143	0.560538
-13.191749	82.807865	0.565542
-13.915074	53.841566	0.570547
-14.553732	-0.880871	0.575552
-15.749171	-12.085411	0.580557
-16.824224	29.400969	0.585562
-17.757433	17.211961	0.590566
-18.765566	41.359452	0.595571
-19.904123	2.930499	0.600576
-20.696163	46.943228	0.605581
-21.452005	1.270475	0.610586
-22.519692	-24.726191	0.615590
-23.510299	61.113536	0.620595
-24.726020	-34.469915	0.625600
-25.549591	19.222371	0.630605
-26.690980	29.649402	0.635610
-27.728166	-29.890759	0.640614
-28.866330	44.254547	0.645619
-30.096186	-8.020794	0.650624
-31.169725	18.206573	0.655629
-31.740377	35.681221	0.660634
-32.812537	96.374705	0.665638
-33.693448	26.533103	0.670643
-34.590444	59.795555	0.675648
-36.134525	77.491613	0.680653
-36.704294	8.771763	0.685658
-38.268502	41.463659	0.690662
-39.018224	-4.004418	0.695667
-39.495337	51.993848	0.700672
-40.848760	-35.697410	0.705677
-41.737856	44.214441	0.710682
-43.039657	66.859325	0.715686
-43.890991	49.950419	0.720691
-44.651529	-16.950070	0.725696
-45.573858	-2.424255	0.730701
-46.892851	6.062737	0.735706
-47.752083	62.244938	0.740710
-48.764762	21.879774	0.745715
-49.787799	13.412027	0.750720
-50.916923	26.370030	0.755725
-51.941702	8.120579	0.760730
-53.001271	40.139137	0.765734
-53.890593	47.012721	0.770739
-55.088349	65.531471	0.775744
-55.846393	5.258093	0.780749
-56.499171	9.740872	0.785754
-57.925905	10.589038	0.790758
-59.094289	23.622129	0.795763
-59.864009	23.754739	0.800768
-60.778259	39.266942	0.805773
-62.155199	34.435242	0.810778
-62.707259	46.922176	0.815782
-64.010321	-7.501461	0.820787
-65.141322	-27.469505	0.825792
-65.721253	-35.865072	0.830797
-66.890493	-14.451386	0.835802
-68.182850	57.252137	0.840806
-69.001910	27.984771	0.845811
-70.246804	33.012373	0.850816
-71.097358	54.556514	0.855821
-71.718025	0.998942	0.860826
-72.756807	-23.592195	0.865830
-73.865714	-39.987259	0.870835
-75.138782	-46.447798	0.875840
-75.890543	8.254459	0.880845
-77.011511	-22.976010	0.885850
-77.862676	34.593053	0.890854
-78.977516	-48.924015	0.895859
-79.985206	-19.131211	0.900864
-81.021162	33.883938	0.905869
-82.168868	8.081934	0.910874
-83.108118	52.391945	0.915878
-84.134082	-51.493930	0.920883
-84.755833	7.854760	0.925888
-85.953624	19.032245	0.930893
-87.170889	43.972441	0.935898
-88.203190	23.347252	0.940902
-89.113203	55.906786	0.945907
-89.741159	0.824484	0.950912
-90.983651	24.070339	0.955917
-91.909168	50.200912	0.960922
-93.081673	9.192061	0.965926
-93.964025	15.469001	0.970931
-95.193537	47.829625	0.975936
-96.357703	56.862299	0.980941
-96.912865	12.740810	0.985946
-97.957879	0.399915	0.990950
-99.139020	20.891292	0.995955
-100.246867	42.629915	1.000960
-101.173223	27.203358	1.005965
-101.855541	66.900574	1.010970
-103.077423	18.490942	1.015974
-104.071387	34.998718	1.020979
-105.347882	44.780607	1.025984
-106.048857	44.766357	1.030989
-107.134314	32.563509	1.035994
-108.262138	25.875483	1.040998
-109.119610	54.600616	1.046003
-110.360318	-32.988260	1.051008
-111.433638	52.164474	1.056013
-112.031748	-6.801314	1.061018
-112.931234	-5.650945	1.066022
-113.806726	-24.247922	1.071027
-114.948884	19.237875	1.076032
-116.106792	-21.337313	1.081037
-117.079916	-14.086397	1.086042
-118.465785	43.371078	1.091046
-118.965231	32.809590	1.096051
-120.123768	4.382609	1.101056
-121.301083	-11.533615	1.106061
-122.086610	16.836936	1.111066
-123.002080	19.181567	1.116070
-124.416645	-5.308686	1.121075
-125.253588	36.421652	1.126080
-126.172264	36.026029	1.131085
-127.099560	5.810724	1.136090
-128.102351	-1.993415	1.141094
-128.673138	37.123856	1.146099
-129.795055	29.213625	1.151104
-131.309183	4.016530	1.156109
-132.062612	-10.532291	1.161114
-133.402837	-0.679947	1.166118
-134.481870	-47.363438	1.171123
-135.582273	20.705567	1.176128
-136.361501	-33.514763	1.181133
-137.224249	-20.378192	1.186138
-138.145301	-50.745554	1.191142
-139.351997	-3.828241	1.196147
-140.328456	14.601760	1.201152
-141.151892	-37.119806	1.206157
-142.346200	9.067611	1.211162
-143.316331	22.595108	1.216166
-144.161617	25.856309	1.221171
-144.957222	62.328875	1.226176
-146.033006	-0.653215	1.231181
-147.662761	14.066596	1.236186
-148.492296	-19.847212	1.241190
-149.305902	36.470900	1.246195
-150.215304	-1.685936	1.251200
-151.639978	10.890836	1.256205
-152.153923	31.608463	1.261210
-153.001973	-53.006838	1.266214
-154.562444	-18.707035	1.271219
-155.128555	-43.911156	1.276224
-156.544447	-1.564886	1.281229
-157.353751	-39.503097	1.286234
-158.202953	-54.703531	1.291238
-159.130823	47.157403	1.296243
-160.196644	1.270849	1.301248
-161.104183	-33.419186	1.306253
-162.274893	-40.155866	1.311258
-163.587832	-39.518470	1.316262
-164.242272	-10.081740	1.321267
-165.532068	-29.773447	1.326272
-166.512001	-36.633357	1.331277
-167.521111	39.912261	1.336282
-168.270623	6.204615	1.341286
-169.397360	32.436982	1.346291
-170.278412	27.855060	1.351296
-171.571331	20.612769	1.356301
-172.503872	49.074074	1.361306
-173.231519	-6.927506	1.366310
-174.334111	75.218172	1.371315
-175.323837	58.309989	1.376320
-176.178205	-59.574097	1.381325
-177.079095	-21.378277	1.386330
-178.173749	-24.984722	1.391334
-179.194658	-17.543112	1.396339
-180.521446	-10.442315	1.401344
-181.157376	-1.289357	1.406349
-182.188683	7.839152	1.411354
-183.576309	-28.043698	1.416358
-184.400526	48.524557	1.421363
-185.399226	-16.672297	1.426368
-186.244764	-7.383813	1.431373
-187.455251	20.258414	1.436378
-188.257250	-30.067842	1.441382
-189.198717	-45.464121	1.446387
-190.268275	42.159776	1.451392
-191.247687	4.889082	1.456397
-192.480744	21.817486	1.461402
-193.407040	-29.683384	1.466406
-194.175940	-14.454790	1.471411
-195.326293	38.403153	1.476416
-196.217494	-9.704217	1.481421
-197.459995	-31.676398	1.486426
-198.439405	-21.074789	1.491430
-199.384071	2.151940	1.496435
-200.476410	23.329038	1.501440
-201.387389	-31.944357	1.506445
-202.422732	30.703037	1.511450
-203.251501	-39.779927	1.516454
-204.254734	1.346322	1.521459
-205.220170	12.744634	1.526464
-206.225342	9.848368	1.531469
-207.422305	-23.059558	1.536474
-208.372902	4.750405	1.541478
-209.233811	-39.580002	1.546483
-210.271061	-79.235352	1.551488
-211.530666	-73.820563	1.556493
-212.381419	-8.834944	1.561498
-213.682449	13.560192	1.566502
-214.305054	-44.064230	1.571507
-215.359795	-40.911373	1.576512
-216.444361	-33.261593	1.581517
-217.422999	-23.417446	1.586522
-218.418211	1.446421	1.591526
-219.185140	5.102285	1.596531
-220.409495	0.911451	1.601536
-221.362493	-50.874884	1.606541
-222.265694	31.858225	1.611546
-223.158119	-23.978006	1.616550
-224.364828	-3.828399	1.621555
-225.530887	-35.901118	1.626560
-226.557441	5.119986	1.631565
-227.342563	29.090920	1.636570
-228.355509	-36.777030	1.641574
-229.473909	-3.900447	1.646579
-230.237815	3.209250	1.651584
-231.585169	26.263876	1.656589
-232.713149	-55.276536	1.661594
-233.653298	17.097794	1.666598
-234.357120	-9.213895	1.671603
-235.416753	-13.732451	1.676608
-236.438766	-17.393029	1.681613
-237.508319	-1.636750	1.686618
-238.554255	25.296198	1.691622
-239.605832	-43.463376	1.696627
-240.642705	8.163159	1.701632
-241.348569	7.368553	1.706637
-242.223355	-21.523552	1.711642
-243.845269	27.635623	1.716646
-244.542385	4.526237	1.721651
-245.250111	98.049898	1.726656
-246.404051	18.852019	1.731661
-247.294505	-87.366435	1.736666
-248.262709	1.877475	1.741670
-249.512592	21.559061	1.746675
-250.271260	-27.898254	1.751680
-251.456243	-11.516864	1.756685
-252.303265	-4.073964	1.761690
-253.392568	-14.528678	1.766694
-254.306981	24.679421	1.771699
-255.596699	32.720168	1.776704
-256.416189	55.093694	1.781709
-257.302862	18.012829	1.786714
-258.849184	4.086157	1.791718
-259.551275	-22.576458	1.796723
-260.194659	-26.232308	1.801728
-261.549755	-41.753175	1.806733
-262.628760	-40.307234	1.811738
-263.342731	-19.331741	1.816742
-264.317053	21.015751	1.821747
-265.504750	3.995828	1.826752
-266.422237	-30.815732	1.831757
-268.001464	30.715800	1.836762
-268.817085	-3.314612	1.841766
-269.625496	20.907942	1.846771
-270.584518	-39.851118	1.851776
-271.494474	0.438311	1.856781
-272.113077	-4.771278	1.861786
-273.512692	22.311990	1.866790
-274.754199	21.375136	1.871795
-275.659161	9.484917	1.876800
-276.454472	-11.533981	1.881805
-277.472550	15.865897	1.886810
-278.630229	-31.405128	1.891814
-279.742831	33.933312	1.896819
-280.109452	-7.794207	1.901824
-281.364650	38.062796	1.906829
-282.649610	-6.714341	1.911834
-283.734024	1.042110	1.916838
-284.656077	-7.581878	1.921843
-285.330445	-14.845268	1.926848
-286.378118	79.644075	1.931853
-287.300925	22.772516	1.936858
-288.838436	35.517498	1.941862
-289.876177	-4.619337	1.946867
-290.540083	-22.137649	1.951872
-291.312712	30.550281	1.956877
-292.491143	28.066327	1.961882
-293.577270	22.023113	1.966886
-294.571935	-18.471616	1.971891
-295.898032	14.314979	1.976896
-296.807575	84.890010	1.981901
-297.437411	14.231294	1.986906
-298.670100	-16.818435	1.991910
-299.798342	-6.544507	1.996915
-300.537490	0.632633	2.001920
-301.392340	8.635224	2.006925
-302.917060	-91.854458	2.011930
-303.711816	-7.253242	2.016934
-304.666109	13.148066	2.021939
-305.931551	0.922206	2.026944
-306.632495	14.402141	2.031949
-307.417827	-21.721848	2.036954
-308.665542	-31.493688	2.041958
-309.271242	-57.191674	2.046963
-310.583405	4.937126	2.051968
-311.173308	-36.481292	2.056973
-312.407327	-6.189870	2.061978
-313.789264	-30.889509	2.066982
-314.702562	83.778680	2.071987
-315.789134	-48.037495	2.076992
-316.792528	10.206511	2.081997
-317.959789	-72.002960	2.087002
-318.923944	-41.835103	2.092006
-319.502368	-32.675086	2.097011
-320.558562	-46.757472	2.102016
-321.667997	-2.868209	2.107021
-322.479571	6.985733	2.112026
-323.486642	-37.992283	2.117030
-324.653086	-32.863161	2.122035
-325.479504	-82.310953	2.127040
-326.549963	-20.565854	2.132045
-328.067389	-44.389810	2.137050
-328.599703	-32.509458	2.142054
-329.966303	-32.479866	2.147059
-330.538421	-15.129313	2.152064
-331.779444	-31.731294	2.157069
-332.768013	6.580651	2.162074
-333.801241	-3.422146	2.167078
-334.924434	-13.896946	2.172083
-335.537481	-1.915727	2.177088
-336.637963	-40.661611	2.182093
-337.781952	38.599934	2.187098
-338.637651	-75.953092	2.192102
-339.648554	-20.548102	2.197107
-340.848882	-26.548410	2.202112
-341.596121	-10.074539	2.207117
-342.594381	-27.204464	2.212122
-343.615593	-43.582280	2.217126
-345.011231	25.076033	2.222131
-345.347943	-29.121727	2.227136
-346.690046	-44.765117	2.232141
-347.776974	13.161407	2.237146
-348.804895	-51.267822	2.242150
-349.885210	40.040047	2.247155
-350.642248	5.496857	2.252160
-351.657869	-12.121934	2.257165
-352.693521	-36.449795	2.262170
-353.746840	-45.882797	2.267174
-354.825021	39.566361	2.272179
-355.903232	-43.228383	2.277184
-356.777926	-38.492529	2.282189
-357.563782	14.080825	2.287194
-358.434387	-42.518938	2.292198
-359.639617	-38.810493	2.297203
-360.657382	8.216575	2.302208
-361.673887	-11.748865	2.307213
-362.767073	-26.044574	2.312218
-364.000801	-2.706293	2.317222
-364.940230	22.878903	2.322227
-365.928315	67.912682	2.327232
-367.261343	36.745068	2.332237
-367.581207	16.933009	2.337242
-368.508587	-39.686161	2.342246
-369.434782	-74.694665	2.347251
-370.683357	12.604981	2.352256
-371.563955	-8.148528	2.357261
-372.404607	-56.195964	2.362266
-373.671201	-2.887259	2.367270
-374.860860	-18.216111	2.372275
-375.864858	-15.103732	2.377280
-376.625013	-21.694842	2.382285
-377.647353	38.558243	2.387290
-378.731466	-19.656963	2.392294
-379.560240	-50.252923	2.397299
-380.659676	-30.919106	2.402304
-381.938670	19.408298	2.407309
-382.742189	-16.027404	2.412314
-383.524198	-40.936690	2.417318
-384.622231	4.038204	2.422323
-385.952921	16.961930	2.427328
-386.575735	-40.636750	2.432333
-387.810526	11.541624	2.437338
-389.038768	13.042023	2.442342
-389.782380	24.176315	2.447347
-390.692250	-0.986363	2.452352
-391.614577	-37.973778	2.457357
-392.625966	-22.986414	2.462362
-393.960207	-33.424874	2.467366
-395.047387	-22.881960	2.472371
-395.845269	-74.654236	2.477376
-397.024946	2.785005	2.482381
-397.635154	-42.976364	2.487386
-398.647146	-15.897175	2.492390
-399.823988	-25.440766	2.497395
-401.108567	-26.644821	2.502400
-402.050720	-27.238372	2.507405
-403.134912	-47.695188	2.512410
-404.025723	-44.543696	2.517414
-404.637092	-51.382441	2.522419
-406.050102	28.065274	2.527424
-407.216462	51.513770	2.532429
-407.950843	-5.404696	2.537434
-408.812333	-33.855937	2.542438
-409.994600	10.006883	2.547443
-410.963254	-32.654741	2.552448
-412.010317	-1.702739	2.557453
-412.823907	59.654282	2.562458
-413.891003	4.218870	2.567462
-415.074649	44.327063	2.572467
-415.957198	-46.928784	2.577472
-417.034078	14.706141	2.582477
-417.818550	-15.540848	2.587482
-419.045679	-19.072556	2.592486
-420.171652	-42.657771	2.597491
-421.016327	53.888730	2.602496
-421.969812	-37.519731	2.607501
-422.814351	-36.003906	2.612506
-424.032933	-24.686672	2.617510
-424.810198	-72.146975	2.622515
-426.313677	-31.980623	2.627520
-427.067671	48.571267	2.632525
-428.091648	-2.815964	2.637530
-428.925716	-30.931650	2.642534
-429.896968	48.168741	2.647539
-430.710476	-40.981155	2.652544
-431.701908	49.009372	2.657549
-432.846485	-56.607591	2.662554
-433.717389	-26.224963	2.667558
-435.166798	15.219804	2.672563
-435.961929	-12.370066	2.677568
-437.022827	-56.629302	2.682573
-438.195695	-24.391615	2.687578
-439.021697	-41.012782	2.692582
-439.799122	-27.426722	2.697587
-440.981467	0.608269	2.702592
-442.010500	6.332508	2.707597
-443.325221	35.993237	2.712602
-443.797639	14.364947	2.717606
-444.640230	-49.490783	2.722611
-445.934653	-7.062806	2.727616
-447.082356	-37.450298	2.732621
-448.078753	-30.522294	2.737626
-448.800789	22.631764	2.742630
-449.895383	-97.739836	2.747635
-450.888456	-70.904376	2.752640
-451.972159	-36.504607	2.757645
-453.269745	-28.923413	2.762650
-453.959783	-12.279710	2.767654
-454.989833	0.072762	2.772659
-455.904144	-6.268588	2.777664
-457.075290	-19.468713	2.782669
-458.318796	-8.750419	2.787674
-458.899621	-29.017194	2.792678
-459.763513	-60.133569	2.797683
-461.114925	-23.251232	2.802688
-461.978405	-46.431856	2.807693
-463.026973	12.803412	2.812698
-464.085229	-28.759123	2.817702
-465.078060	-49.251047	2.822707
-466.090347	41.040353	2.827712
-467.057561	-15.190145	2.832717
-468.145887	-100.984849	2.837722
-468.946080	2.168866	2.842726
-469.954904	-17.066241	2.847731
-471.061382	-7.292872	2.852736
-472.124567	1.327618	2.857741
-473.066203	2.161157	2.862746
-473.858630	-42.177382	2.867750
-475.373974	37.203242	2.872755
-476.117838	-43.688508	2.877760
-477.185575	44.448919	2.882765
-478.095734	-13.933931	2.887770
-479.231429	-15.310262	2.892774
-480.244190	18.197116	2.897779
-480.930210	-60.084408	2.902784
-482.284856	-20.628645	2.907789
-483.254604	-7.093664	2.912794
-484.087122	-47.132207	2.917798
-485.335498	-47.902985	2.922803
-486.268072	-30.812489	2.927808
-487.191510	-79.815500	2.932813
-488.250013	71.580851	2.937818
-489.162096	-21.680544	2.942822
-489.861621	-85.938374	2.947827
-491.039083	10.626740	2.952832
-492.004159	0.897077	2.957837
-493.004679	-30.450936	2.962842
-494.068762	15.064335	2.967846
-495.319681	-15.077158	2.972851
-496.245424	0.678140	2.977856
-497.049597	-32.391097	2.982861
-498.006045	-16.707358	2.987866
-499.083965	-40.545327	2.992870
-500.057731	10.999414	2.997875
-500.824255	-45.219831	3.002880
-502.334691	-40.067543	3.007885
-503.101725	23.064674	3.012890
-504.050149	-85.386869	3.017894
-504.892973	-35.041894	3.022899
-506.062825	-35.637369	3.027904
-507.084311	18.983107	3.032909
