Tue Apr 15 16:19:36 2025


Number of Points = 16344

Depth (nm)	Load (µN)	Time (s)
87.700788	1952.885970	0.000000
87.663681	1995.109591	0.005005
87.477432	2002.457652	0.010010
87.889116	1986.205401	0.015014
88.036717	1948.716390	0.020019
87.425216	1982.593040	0.025024
87.231798	1946.543889	0.030029
87.127175	1966.101145	0.035034
87.411366	1932.040640	0.040038
86.463335	1970.072019	0.045043
86.381425	1846.323390	0.050048
86.603639	1851.145195	0.055053
85.907111	1820.432783	0.060058
85.648015	1747.540805	0.065062
85.415888	1725.455929	0.070067
84.936854	1772.475825	0.075072
84.575282	1653.684160	0.080077
84.114625	1554.447278	0.085082
83.217670	1601.730401	0.090086
82.875121	1528.679086	0.095091
82.401210	1492.636033	0.100096
81.737288	1457.006482	0.105101
81.117663	1397.278528	0.110106
80.708061	1446.171096	0.115110
80.096522	1347.892738	0.120115
79.399741	1252.703614	0.125120
78.830236	1260.322334	0.130125
77.988518	1207.340337	0.135130
77.185611	1144.582048	0.140134
76.410014	1064.741230	0.145139
76.022533	993.190037	0.150144
75.386495	1006.839028	0.155149
74.424015	917.478705	0.160154
73.467145	909.090903	0.165158
72.631365	823.782169	0.170163
72.185936	760.005412	0.175168
71.401391	707.431389	0.180173
70.733247	655.882893	0.185178
69.960502	605.764840	0.190182
68.925251	605.520484	0.195187
67.953659	493.909732	0.200192
67.043308	483.610405	0.205197
66.253841	431.458069	0.210202
65.245472	304.370818	0.215206
64.455196	294.964323	0.220211
63.216094	290.243927	0.225216
62.402770	229.513455	0.230221
61.580237	155.180458	0.235226
60.657518	143.715117	0.240230
59.394464	91.601711	0.245235
58.134388	75.347907	0.250240
57.367535	69.106783	0.255245
56.378773	-2.185282	0.260250
55.468908	69.437458	0.265254
53.521759	61.872717	0.270259
52.446240	87.726708	0.275264
51.282460	-3.534109	0.280269
49.901465	29.079949	0.285274
48.801083	39.546584	0.290278
47.436179	36.514001	0.295283
46.453673	32.278244	0.300288
45.325122	29.029654	0.305293
44.056815	32.699072	0.310298
43.192250	9.317485	0.315302
41.862071	45.338095	0.320307
40.796886	13.799529	0.325312
39.975379	-9.702685	0.330317
38.626658	58.010140	0.335322
37.550703	20.154205	0.340326
36.284431	31.307992	0.345331
35.087262	55.644028	0.350336
34.230339	98.867729	0.355341
33.197109	72.394070	0.360346
32.074148	13.969998	0.365350
30.931324	37.236618	0.370355
29.919469	80.424043	0.375360
28.667078	14.639253	0.380365
27.731580	53.489313	0.385370
27.001020	-9.251600	0.390374
25.580750	30.885656	0.395379
24.541476	65.577062	0.400384
23.571508	15.482273	0.405389
22.361828	17.567804	0.410394
21.275367	-11.403883	0.415398
20.346124	-1.031406	0.420403
19.559752	-40.134671	0.425408
18.404130	41.576666	0.430413
17.425320	-3.064078	0.435418
16.348646	56.566755	0.440422
15.205127	12.356111	0.445427
14.377827	30.473954	0.450432
13.156292	67.503899	0.455437
12.374145	-41.932119	0.460442
11.241884	56.099555	0.465446
10.194198	13.402977	0.470451
9.330044	94.335742	0.475456
8.135434	17.604822	0.480461
7.156307	8.574260	0.485466
6.110471	-22.163128	0.490470
5.162894	-42.982308	0.495475
3.597677	73.229593	0.500480
2.813758	40.972093	0.505485
1.913561	-33.377928	0.510490
1.258926	61.222284	0.515494
0.129139	66.329281	0.520499
-0.693383	-6.150303	0.525504
-1.659069	1.849938	0.530509
