Mon Apr 14 16:41:20 2025


Number of Points = 16397

Depth (nm)	Load (µN)	Time (s)
-19.478331	2035.142784	0.000000
-19.397942	2001.923429	0.005005
-19.119068	1992.678612	0.010010
-19.144132	2033.290408	0.015014
-19.661260	2032.010059	0.020019
-19.558659	1976.201492	0.025024
-19.771698	2002.652694	0.030029
-20.082680	1986.950692	0.035034
-19.962532	1983.771197	0.040038
-20.502279	1905.729989	0.045043
-20.715191	1898.586759	0.050048
-21.083416	1886.870665	0.055053
-21.108602	1845.395682	0.060058
-21.864869	1805.131233	0.065062
-22.057837	1828.472108	0.070067
-22.784471	1805.536231	0.075072
-23.099872	1693.352379	0.080077
-23.511817	1683.302649	0.085082
-24.128721	1690.007840	0.090086
-24.167741	1606.960054	0.095091
-25.323614	1568.191629	0.100096
-25.703798	1529.343178	0.105101
-26.274189	1484.888602	0.110106
-27.075966	1496.366074	0.115110
-27.497479	1428.142509	0.120115
-28.304506	1373.573518	0.125120
-28.860309	1307.096443	0.130125
-29.486271	1277.001441	0.135130
-30.318939	1191.263319	0.140134
-30.906065	1248.501603	0.145139
-31.344196	1112.691581	0.150144
-32.524665	1085.569938	0.155149
-33.199213	1052.706980	0.160154
-33.843631	978.420361	0.165158
-34.766152	982.792054	0.170163
-35.287440	878.151098	0.175168
-35.965300	862.495668	0.180173
-36.680431	890.155597	0.185178
-37.754204	731.519940	0.190182
-38.876644	730.351381	0.195187
-39.502722	673.997887	0.200192
-40.604416	615.160792	0.205197
-41.419555	626.854956	0.210202
-42.347185	518.445453	0.215206
-43.451819	507.310471	0.220211
-44.070906	462.805381	0.225216
-45.332198	434.165893	0.230221
-46.211416	373.498173	0.235226
-47.474404	323.574422	0.240230
-48.375204	255.518869	0.245235
-49.513182	234.084208	0.250240
-50.421723	220.188280	0.255245
-51.516165	208.605929	0.260250
-52.482296	150.520192	0.265254
-53.736774	227.677244	0.270259
-54.698156	209.938433	0.275264
-56.058798	206.764977	0.280269
-57.527836	207.331101	0.285274
-58.215487	136.621852	0.290278
-59.662475	239.469156	0.295283
-60.890183	232.666935	0.300288
-61.832389	260.313252	0.305293
-63.127198	199.995685	0.310298
-64.136799	132.414400	0.315302
-65.477986	194.308943	0.320307
-66.566199	238.620744	0.325312
-67.999172	163.001449	0.330317
-68.652683	128.262461	0.335322
-69.827501	219.020043	0.340326
-70.858324	274.706242	0.345331
-72.094653	228.465468	0.350336
-73.039503	179.025570	0.355341
-74.203739	175.143110	0.360346
-75.208322	218.820471	0.365350
-76.216437	126.725576	0.370355
-77.830849	159.235525	0.375360
-78.489003	162.043597	0.380365
-79.427430	121.129426	0.385370
-80.578782	182.948963	0.390374
-81.651419	268.348819	0.395379
-82.734319	168.013465	0.400384
-84.056870	172.373010	0.405389
-85.130026	254.388195	0.410394
-85.916303	194.785471	0.415398
-86.801344	181.463821	0.420403
-87.929665	126.134567	0.425408
-88.671023	118.246367	0.430413
-90.032006	183.851361	0.435418
-90.766487	123.518558	0.440422
-91.937339	156.777169	0.445427
-93.350313	199.306465	0.450432
-93.745168	181.368716	0.455437
-95.012139	265.093280	0.460442
-96.094009	101.178777	0.465446
-97.185619	166.056848	0.470451
-97.887754	107.071136	0.475456
-99.119728	165.094498	0.480461
-100.169476	187.283013	0.485466
-101.252616	163.597014	0.490470
-102.462647	166.305394	0.495475
-103.345657	185.310720	0.500480
-104.264645	180.909645	0.505485
-104.992669	124.741627	0.510490
-106.438060	155.725762	0.515494
-107.373630	166.020525	0.520499
-108.399408	147.126963	0.525504
-109.232158	83.804814	0.530509
-110.049191	160.723842	0.535514
-111.157931	226.133336	0.540518
-112.385418	201.005836	0.545523
-113.370207	143.289430	0.550528
-114.282109	181.824704	0.555533
-115.390553	200.209874	0.560538
-116.234202	165.783873	0.565542
-117.522574	156.073872	0.570547
-118.461188	203.327103	0.575552
-119.653860	266.192959	0.580557
-120.365015	139.764466	0.585562
-121.554479	192.430899	0.590566
-122.668048	187.086693	0.595571
-123.609514	153.080877	0.600576
-124.413004	185.755630	0.605581
-125.546023	231.421272	0.610586
-126.558256	90.821107	0.615590
-127.391275	195.023997	0.620595
-128.249013	210.974153	0.625600
-129.209899	172.488777	0.630605
-130.599267	182.664127	0.635610
-131.643489	206.971922	0.640614
-132.416357	93.152302	0.645619
-133.633583	254.472812	0.650624
-134.624282	166.026153	0.655629
-135.556891	158.470128	0.660634
-136.337819	168.188479	0.665638
-137.571803	209.169953	0.670643
-138.460111	110.059934	0.675648
-139.572785	185.837742	0.680653
-140.659012	158.073675	0.685658
-141.743964	156.886983	0.690662
-142.576968	172.660074	0.695667
-143.348961	128.575552	0.700672
-144.527380	153.152790	0.705677
-145.798710	215.750445	0.710682
-146.354158	122.055244	0.715686
-147.529185	182.750365	0.720691
-148.552108	188.875925	0.725696
-149.662926	325.992930	0.730701
-150.512618	108.214416	0.735706
-151.727235	158.930868	0.740710
-152.205122	115.193686	0.745715
-153.780249	237.791605	0.750720
-154.599475	224.398422	0.755725
-155.477976	79.130847	0.760730
-156.872985	178.419871	0.765734
-157.419345	95.051393	0.770739
-158.596936	293.960884	0.775744
-159.542007	163.342560	0.780749
-160.721109	116.551855	0.785754
-161.714838	198.734782	0.790758
-162.339372	104.493149	0.795763
-163.709142	180.380778	0.800768
-164.486820	200.433958	0.805773
-166.026215	178.794369	0.810778
-166.584333	132.512196	0.815782
-167.650590	87.160936	0.820787
-168.623517	151.705988	0.825792
-169.515896	216.255975	0.830797
-170.424669	188.614942	0.835802
-171.616974	157.382325	0.840806
-172.677518	143.974964	0.845811
-173.719724	263.644546	0.850816
-174.571055	-1.412901	0.855821
-175.680116	82.371737	0.860826
-176.336378	290.143734	0.865830
-177.543809	266.680374	0.870835
-178.732426	98.146783	0.875840
-179.542579	328.462083	0.880845
-180.582193	104.258367	0.885850
-181.183990	122.145080	0.890854
-183.085508	83.250740	0.895859
-183.975763	206.448631	0.900864
-184.808292	293.471458	0.905869
-185.734393	277.836188	0.910874
-186.867411	281.357946	0.915878
-187.781883	233.553886	0.920883
-188.457042	61.160003	0.925888
-189.649413	241.454543	0.930893
-190.733905	123.627239	0.935898
-191.651200	231.881127	0.940902
-192.714100	23.865522	0.945907
-193.718669	0.348172	0.950912
-194.708052	204.275026	0.955917
-195.273594	167.605362	0.960922
-196.358242	119.019349	0.965926
-197.690066	51.995725	0.970931
-199.057888	90.399866	0.975936
-199.699069	242.339612	0.980941
-200.728624	82.656942	0.985946
-201.838996	14.521856	0.990950
-202.757973	97.324236	0.995955
-203.705830	268.134853	1.000960
-204.645921	125.527822	1.005965
-205.682884	152.436128	1.010970
-206.790027	125.173573	1.015974
-207.736795	178.830096	1.020979
-208.690436	205.104116	1.025984
-209.528366	63.145819	1.030989
-210.667498	260.459449	1.035994
-211.642267	88.026644	1.040998
-212.752897	286.795150	1.046003
-213.964206	110.010543	1.051008
-214.631931	212.945348	1.056013
-215.962935	307.071203	1.061018
-216.947499	208.049169	1.066022
-217.976227	193.793094	1.071027
-218.506026	272.132058	1.076032
-219.858413	274.518794	1.081037
-220.939472	198.133636	1.086042
-221.805399	160.643431	1.091046
-222.991834	176.182969	1.096051
-223.623196	164.423607	1.101056
-225.081907	218.505667	1.106061
-225.883707	146.545837	1.111066
-226.543601	337.433092	1.116070
-227.742307	306.759474	1.121075
-228.998160	134.037473	1.126080
-229.762029	148.355243	1.131085
-230.767889	181.603784	1.136090
-231.660392	219.313442	1.141094
-232.869076	218.067831	1.146099
-233.830450	265.823287	1.151104
-234.572989	250.340388	1.156109
-235.784742	119.616820	1.161114
-236.833612	229.046597	1.166118
-237.907780	207.235164	1.171123
-238.771132	201.008061	1.176128
-239.727555	220.000504	1.181133
-240.928168	246.500060	1.186138
-241.680609	138.411250	1.191142
-242.837756	194.527305	1.196147
-243.888442	123.588231	1.201152
-244.852426	200.800122	1.206157
-246.064657	197.666268	1.211162
-247.046863	232.746560	1.216166
-247.622596	138.069828	1.221171
-248.840533	198.591792	1.226176
-249.793763	85.814584	1.231181
-250.653302	179.333936	1.236186
-252.141040	254.228766	1.241190
-252.836996	141.209962	1.246195
-254.048408	103.677577	1.251200
-254.670494	257.350423	1.256205
-256.256696	256.717501	1.261210
-256.624289	242.324720	1.266214
-258.167617	139.477183	1.271219
-259.059228	176.348167	1.276224
-260.033433	181.788615	1.281229
-260.636847	146.570671	1.286234
-261.704419	224.361189	1.291238
-262.595804	181.186053	1.296243
-264.141874	214.312715	1.301248
-265.117863	209.868445	1.306253
-266.028775	231.092061	1.311258
-267.156246	110.126196	1.316262
-268.032335	181.046292	1.321267
-268.962225	152.705675	1.326272
-269.911639	126.673943	1.331277
-271.224848	219.554917	1.336282
-271.868764	145.265800	1.341286
-273.205110	247.076338	1.346291
-274.424004	86.674558	1.351296
-275.320738	270.619522	1.356301
-276.200495	173.496664	1.361306
-276.903413	215.454608	1.366310
-277.840523	63.231177	1.371315
-278.643354	213.816329	1.376320
-279.863512	297.294675	1.381325
-281.190814	170.438254	1.386330
-281.870495	192.398902	1.391334
-283.204589	193.115673	1.396339
-284.296694	325.127647	1.401344
-285.288504	321.314306	1.406349
-285.956710	32.471963	1.411354
-287.103730	155.942116	1.416358
-288.265185	179.507056	1.421363
-288.972587	128.050333	1.426368
-290.199684	133.780823	1.431373
-291.343319	167.125067	1.436378
-292.242930	334.604393	1.441382
-292.736594	129.278601	1.446387
-293.777501	212.797577	1.451392
-294.820758	196.582060	1.456397
-295.835233	338.359984	1.461402
-296.994361	70.263405	1.466406
-297.976621	237.650355	1.471411
-299.015258	191.045325	1.476416
-300.209310	59.628526	1.481421
-301.066813	241.533175	1.486426
-301.732877	177.199276	1.491430
-303.241400	283.459015	1.496435
-303.956367	288.169629	1.501440
-304.915110	171.759017	1.506445
-305.599239	235.527358	1.511450
-307.014023	153.828600	1.516454
-307.880430	24.556244	1.521459
-309.129280	260.921602	1.526464
-310.565879	95.129942	1.531469
-311.106084	282.392108	1.536474
-312.234639	162.953178	1.541478
-313.265300	177.584514	1.546483
-313.989326	318.496865	1.551488
-314.791835	336.581685	1.556493
-316.202746	161.984309	1.561498
-317.099380	65.824991	1.566502
-318.165491	226.945528	1.571507
-319.293314	137.431594	1.576512
-320.213674	155.311184	1.581517
-320.685455	154.141717	1.586522
-321.476455	220.066283	1.591526
-322.728986	277.772205	1.596531
-324.094620	333.200714	1.601536
-324.856752	92.295458	1.606541
-325.794849	184.627131	1.611546
-327.032109	163.858532	1.616550
-328.257123	176.182886	1.621555
-329.111418	222.432858	1.626560
-330.043917	50.306299	1.631565
-331.026488	287.804046	1.636570
-331.800054	129.832982	1.641574
-333.275419	338.720418	1.646579
-334.236505	32.901001	1.651584
-335.121279	57.313077	1.656589
-336.050362	137.979500	1.661594
-337.090161	139.062320	1.666598
-337.857873	125.452588	1.671603
-339.077372	342.733130	1.676608
-340.157962	106.218759	1.681613
-341.067892	176.537027	1.686618
-342.425277	144.790473	1.691622
-343.018749	152.902110	1.696627
-344.119643	210.013517	1.701632
-345.140870	159.911884	1.706637
-346.107085	224.342769	1.711642
-347.464849	195.724556	1.716646
-348.194993	100.805337	1.721651
-349.057611	164.945306	1.726656
-350.368349	126.144839	1.731661
-351.180837	147.849149	1.736666
-352.063546	182.258643	1.741670
-352.963627	184.152515	1.746675
-354.140980	186.044140	1.751680
-355.287937	168.092563	1.756685
-356.060587	157.293674	1.761690
-357.366212	220.059851	1.766694
-358.205452	157.923165	1.771699
-358.960223	130.169509	1.776704
-360.223859	227.263825	1.781709
-361.237018	222.744601	1.786714
-362.136839	184.640448	1.791718
-363.449009	131.331653	1.796723
-364.307954	125.097283	1.801728
-365.257493	184.116963	1.806733
-366.231826	115.806095	1.811738
-367.038955	90.603700	1.816742
-368.126128	130.248569	1.821747
-368.925704	100.207397	1.826752
-370.317984	175.171002	1.831757
-371.269753	245.059180	1.836762
-372.305020	128.580637	1.841766
-373.127775	34.693478	1.846771
-374.410788	176.427727	1.851776
-375.231396	193.636397	1.856781
-376.378137	28.006575	1.861786
-377.104692	210.230546	1.866790
-378.035068	195.010408	1.871795
-379.386743	59.516935	1.876800
-380.055109	288.508381	1.881805
-381.295542	87.878678	1.886810
-382.023178	143.984511	1.891814
-383.324657	76.539003	1.896819
-383.769774	52.186839	1.901824
-384.784336	230.020263	1.906829
-386.187552	314.523006	1.911834
-387.409151	170.527007	1.916838
-388.014963	204.163168	1.921843
-389.271872	55.943994	1.926848
-390.035501	186.514071	1.931853
-391.196124	57.777165	1.936858
-392.356350	220.048741	1.941862
-393.303060	279.192959	1.946867
-394.411698	164.340270	1.951872
-395.166338	82.030060	1.956877
-396.010868	258.187109	1.961882
-397.184925	-4.966215	1.966886
-398.343786	192.597413	1.971891
-399.210435	121.823566	1.976896
-399.929476	140.619124	1.981901
-401.326415	229.855674	1.986906
-401.953129	228.856432	1.991910
-403.414664	135.167582	1.996915
-404.536527	201.608272	2.001920
-405.425375	133.826110	2.006925
-406.356472	138.470756	2.011930
-407.372082	168.676144	2.016934
-408.375480	207.636671	2.021939
-409.368492	243.209057	2.026944
-410.425627	165.665944	2.031949
-411.589877	170.262556	2.036954
-412.100901	67.369375	2.041958
