Tue Apr 15 14:59:05 2025


Number of Points = 16385

Depth (nm)	Load (µN)	Time (s)
6.129181	1992.666529	0.000000
5.865221	2018.427003	0.005005
5.839913	2008.329080	0.010010
5.633253	1965.290566	0.015014
5.907333	2038.887557	0.020019
5.890912	1959.556054	0.025024
5.514737	1921.768219	0.030029
4.688373	1966.126993	0.035034
4.747851	1888.116203	0.040038
5.061645	1807.674646	0.045043
4.543310	1824.926347	0.050048
3.942461	1832.999312	0.055053
3.694647	1743.181115	0.060058
3.324754	1760.339822	0.065062
3.048174	1725.041505	0.070067
2.384561	1710.160863	0.075072
2.203442	1649.459818	0.080077
1.799225	1611.850822	0.085082
1.022402	1515.380934	0.090086
0.778808	1515.212294	0.095091
-0.148477	1429.212651	0.100096
-0.333365	1426.239661	0.105101
-1.462185	1397.150593	0.110106
-1.591850	1291.568336	0.115110
-2.313340	1213.987613	0.120115
-3.007371	1159.465676	0.125120
-3.417656	1106.433266	0.130125
-4.027209	1081.853864	0.135130
-4.527038	974.968930	0.140134
-5.113813	959.850656	0.145139
-6.113105	918.747679	0.150144
-7.271936	880.338517	0.155149
-7.518034	752.143369	0.160154
-8.148850	713.253079	0.165158
-9.491742	697.865927	0.170163
-10.034063	652.869923	0.175168
-10.378190	548.188575	0.180173
-11.395009	523.663359	0.185178
-12.519383	451.557018	0.190182
-13.437183	397.392858	0.195187
-14.428768	293.934723	0.200192
-14.963391	288.092698	0.205197
-15.996836	234.273914	0.210202
-16.689894	215.899782	0.215206
-17.455328	158.932365	0.220211
-18.808422	78.530110	0.225216
-19.975607	11.614781	0.230221
-20.977106	-44.848350	0.235226
-22.083455	-38.836407	0.240230
-23.139856	-8.667109	0.245235
-24.319096	6.186247	0.250240
-25.957116	-53.119854	0.255245
-27.317364	-18.456958	0.260250
-28.079423	31.433413	0.265254
-29.454711	9.555798	0.270259
-30.730470	-45.158122	0.275264
-32.133726	-38.159183	0.280269
-33.262721	16.064190	0.285274
-34.138022	-17.487067	0.290278
-35.653195	-7.929132	0.295283
-36.431892	-40.279548	0.300288
-37.634403	-51.100416	0.305293
-38.873196	-6.953296	0.310298
-40.147768	-17.018135	0.315302
-41.240596	-1.749005	0.320307
-42.287609	51.777764	0.325312
-43.441069	-14.853993	0.330317
-44.455455	-11.738451	0.335322
