Wed Apr 16 10:15:54 2025


Number of Points = 16399

Depth (nm)	Load (µN)	Time (s)
7.220558	1943.722023	0.000000
7.279801	1918.510904	0.005005
6.992990	1961.810356	0.010010
7.093797	1926.477382	0.015014
7.156434	1925.638651	0.020019
7.092005	1937.665346	0.025024
6.766623	1841.659136	0.030029
6.372367	1879.609535	0.035034
6.498391	1807.151640	0.040038
5.944931	1781.152102	0.045043
5.786608	1813.369330	0.050048
5.460073	1754.380834	0.055053
5.305269	1716.938487	0.060058
4.805808	1656.045940	0.065062
4.545508	1622.805782	0.070067
4.003231	1628.868505	0.075072
3.720376	1545.024255	0.080077
3.275112	1464.154797	0.085082
2.835080	1469.765725	0.090086
1.851549	1444.841746	0.095091
1.743559	1357.206193	0.100096
1.379875	1280.743034	0.105101
0.626289	1300.235665	0.110106
0.084258	1196.859132	0.115110
-0.438735	1111.233822	0.120115
-1.171664	1075.765893	0.125120
-1.927696	1014.706205	0.130125
-2.131523	981.374100	0.135130
-3.024923	936.712803	0.140134
-3.914350	841.234262	0.145139
-4.497684	778.155278	0.150144
-5.200672	736.344479	0.155149
-5.838369	676.168378	0.160154
-6.569881	649.175249	0.165158
-7.133062	525.523931	0.170163
-8.282240	529.512985	0.175168
-8.940675	398.069120	0.180173
-9.686651	366.925139	0.185178
-10.577721	329.180398	0.190182
-11.604813	194.205824	0.195187
-12.456204	237.035920	0.200192
-13.510986	137.213235	0.205197
-14.817653	91.977573	0.210202
-15.454536	8.746277	0.215206
-16.481320	17.321636	0.220211
-17.652927	40.663254	0.225216
-19.245429	13.799922	0.230221
-20.392492	5.709087	0.235226
-21.436674	11.204467	0.240230
-22.887516	67.123299	0.245235
-23.694234	-34.179044	0.250240
-25.242313	-19.380087	0.255245
-26.496535	14.984157	0.260250
-27.470378	10.537315	0.265254
-28.758022	22.919305	0.270259
-30.072923	-26.268852	0.275264
-31.076860	-45.639224	0.280269
-32.273772	-10.585935	0.285274
-33.429325	19.071871	0.290278
-34.587167	-27.718906	0.295283
-35.665426	55.500954	0.300288
-36.788689	24.402091	0.305293
-37.987977	-1.390325	0.310298
-39.057889	-11.696039	0.315302
-40.207623	3.289687	0.320307
-41.176735	-2.760805	0.325312
-42.112618	-3.808654	0.330317
-43.188366	-36.042749	0.335322
-44.379222	-37.666911	0.340326
-45.411197	40.205893	0.345331
-46.378460	-56.207384	0.350336
-47.556404	5.996176	0.355341
-48.727779	-9.077703	0.360346
-49.786404	-6.819597	0.365350
-50.733853	4.722381	0.370355
-51.601838	-12.688263	0.375360
-52.631956	1.039161	0.380365
-53.750618	-20.328812	0.385370
-54.914512	23.157068	0.390374
-55.955546	-36.851305	0.395379
-56.996429	7.496789	0.400384
-57.978473	-0.627399	0.405389
-59.058817	-21.732112	0.410394
-60.192468	-13.416846	0.415398
-61.116654	-89.590584	0.420403
-62.089716	-39.825343	0.425408
-63.367571	-0.146136	0.430413
-64.129389	40.339603	0.435418
-65.087470	6.315820	0.440422
-66.109779	-24.182700	0.445427
-67.434391	9.183897	0.450432
-68.231929	-39.955250	0.455437
-69.385652	-27.465334	0.460442
-70.373684	-67.850754	0.465446
-71.635165	7.766588	0.470451
-72.373148	-23.191333	0.475456
-73.397731	-12.263193	0.480461
-74.559147	-22.614813	0.485466
-75.789992	-30.841502	0.490470
-76.525405	40.365783	0.495475
-77.312899	1.537648	0.500480
-78.307017	-16.615209	0.505485
-79.525139	24.059076	0.510490
-80.682547	34.979331	0.515494
-81.419667	-64.830037	0.520499
-82.397608	16.242582	0.525504
-83.523273	13.120901	0.530509
-84.479228	19.439753	0.535514
-85.662812	38.948938	0.540518
-86.398478	17.209264	0.545523
-87.432259	-13.448252	0.550528
-88.532610	-36.267577	0.555533
-89.710264	33.596701	0.560538
-90.432882	42.676732	0.565542
-91.515293	-38.779207	0.570547
-92.605602	-18.730097	0.575552
-93.591715	-0.829437	0.580557
-94.417908	44.245615	0.585562
-95.537689	-6.124358	0.590566
-96.422049	-29.425242	0.595571
-97.656809	55.308984	0.600576
-98.587797	18.873422	0.605581
-99.513140	-66.981941	0.610586
-100.402803	-32.620425	0.615590
-101.519263	39.659110	0.620595
-102.597092	9.084458	0.625600
-103.478556	-25.795796	0.630605
-104.690129	10.539272	0.635610
-105.684753	-60.173230	0.640614
-106.792843	-13.800914	0.645619
-107.710096	-16.131166	0.650624
-108.789240	16.869873	0.655629
-109.663470	10.389014	0.660634
-110.329193	40.592737	0.665638
-111.777541	4.884705	0.670643
-112.556068	-64.500639	0.675648
-113.718306	-2.132839	0.680653
-114.862670	62.607769	0.685658
-115.713478	13.723432	0.690662
-116.834376	1.049727	0.695667
-117.387687	14.206797	0.700672
-118.741550	5.118124	0.705677
-119.656778	-24.456539	0.710682
-120.698027	22.783427	0.715686
-121.643495	-30.095041	0.720691
-122.816471	45.619735	0.725696
-123.546228	-27.254710	0.730701
-124.882689	-8.936070	0.735706
-125.388965	-18.037088	0.740710
-126.939176	43.002031	0.745715
-127.775775	1.291938	0.750720
-128.704077	-54.270575	0.755725
-129.766029	37.456056	0.760730
-130.585991	-23.542126	0.765734
-131.761606	59.496165	0.770739
-132.758379	32.820080	0.775744
-133.887315	-5.918207	0.780749
-134.723490	47.540440	0.785754
-135.635199	-20.557201	0.790758
-136.822035	11.282730	0.795763
-137.989396	22.988745	0.800768
-138.864983	-6.247957	0.805773
-139.891733	4.424559	0.810778
-140.521238	-28.370019	0.815782
-141.756179	-28.521422	0.820787
-142.895803	35.197547	0.825792
-143.693190	64.066279	0.830797
-144.562691	15.238075	0.835802
-145.536273	40.382499	0.840806
-146.947534	-10.946083	0.845811
-147.578896	3.299792	0.850816
-148.639099	-5.381234	0.855821
-149.699200	46.696540	0.860826
-150.679904	28.408290	0.865830
-151.623716	10.502641	0.870835
-152.644846	-5.995283	0.875840
-153.756222	17.653271	0.880845
-154.642079	1.049816	0.885850
-155.553634	-1.426003	0.890854
-156.634466	18.995933	0.895859
-157.852146	-29.252154	0.900864
-158.711483	-41.752065	0.905869
-159.933171	15.239920	0.910874
-160.892990	31.092212	0.915878
-161.866246	-13.403214	0.920883
-162.930446	18.329063	0.925888
-163.809508	15.749078	0.930893
-164.562016	28.819306	0.935898
-165.894618	28.949389	0.940902
-166.738214	-72.815948	0.945907
-167.790344	11.078047	0.950912
-168.631616	5.169008	0.955917
-169.675775	-14.513416	0.960922
-170.668148	-23.948127	0.965926
-171.951367	17.129015	0.970931
-173.159691	4.708671	0.975936
-173.964464	47.824458	0.980941
-175.065687	-37.492836	0.985946
-175.722726	-34.654473	0.990950
-176.706047	2.709939	0.995955
-177.810061	42.146811	1.000960
-178.892283	48.524933	1.005965
-180.083053	-6.390811	1.010970
-180.703418	14.661044	1.015974
-181.828691	-4.920462	1.020979
-182.604589	-16.245139	1.025984
-183.721447	-29.314060	1.030989
-184.929694	-23.991160	1.035994
-185.866741	5.622941	1.040998
-186.710048	-26.490229	1.046003
-187.934517	1.932156	1.051008
-188.894411	-5.065676	1.056013
-189.847582	-2.521238	1.061018
-191.103824	-0.963263	1.066022
-192.180701	80.954967	1.071027
-192.681435	17.327052	1.076032
-193.821257	24.668587	1.081037
-195.072545	-13.035353	1.086042
-196.097005	-32.798991	1.091046
-196.885556	24.906752	1.096051
-198.098437	-15.125060	1.101056
-198.911609	-38.642129	1.106061
-199.759876	62.517511	1.111066
-200.897443	42.132600	1.116070
-201.873414	-26.469986	1.121075
-202.747689	-49.604614	1.126080
-203.825363	-37.526255	1.131085
-204.931054	12.494521	1.136090
-206.026706	24.747621	1.141094
-206.941934	45.780600	1.146099
-207.832114	3.918894	1.151104
-209.036491	37.974067	1.156109
-210.165855	44.323500	1.161114
-210.917594	-1.468782	1.166118
-212.101717	6.750601	1.171123
-212.850477	5.562629	1.176128
-214.032796	56.202465	1.181133
-215.005519	-4.809423	1.186138
-215.998203	-16.459386	1.191142
-217.206229	-49.295148	1.196147
-217.805666	-17.716651	1.201152
-218.920223	-11.878845	1.206157
-220.154990	-26.380887	1.211162
-220.957139	17.579045	1.216166
-221.959960	-12.361630	1.221171
-222.914484	24.142664	1.226176
-224.072692	27.002753	1.231181
-224.816810	2.481189	1.236186
-225.770940	14.470345	1.241190
-227.175552	33.230570	1.246195
-228.491712	17.208530	1.251200
-229.042891	30.771987	1.256205
-229.745081	-28.585834	1.261210
-231.062146	48.370550	1.266214
-232.441540	-65.334622	1.271219
-233.373505	-23.899509	1.276224
-233.868875	29.444777	1.281229
-235.172489	-13.424429	1.286234
-236.189902	29.270907	1.291238
-237.296086	16.248906	1.296243
-238.308812	28.782470	1.301248
-239.004275	-59.942823	1.306253
-240.340700	7.024618	1.311258
-241.019863	-20.083541	1.316262
-242.211481	-18.721072	1.321267
-242.691200	-26.259337	1.326272
-244.153122	12.840906	1.331277
-245.288157	6.987990	1.336282
-245.711669	-18.017167	1.341286
-247.203091	-44.541607	1.346291
-248.129657	-53.708979	1.351296
-249.286671	43.518276	1.356301
-250.312490	15.143410	1.361306
-251.510772	-23.096482	1.366310
-252.197770	7.727637	1.371315
-253.044315	-23.032364	1.376320
-254.452183	-64.328573	1.381325
-255.054616	10.354007	1.386330
-256.132426	-25.308052	1.391334
-257.136497	0.365906	1.396339
-258.132366	-77.836848	1.401344
-258.925129	-30.381344	1.406349
-259.671155	-39.662406	1.411354
-260.754685	-10.483397	1.416358
-262.018049	-14.599334	1.421363
-263.015811	-4.536338	1.426368
-263.927438	-5.628542	1.431373
-265.009858	8.667177	1.436378
-265.979945	-1.099650	1.441382
-267.425490	26.748815	1.446387
-267.752751	-12.318736	1.451392
-268.941993	-83.619249	1.456397
-270.350801	-7.397275	1.461402
-271.304844	-4.921068	1.466406
-271.861143	-18.130256	1.471411
-272.819137	-27.950954	1.476416
-274.535176	25.493670	1.481421
-275.303604	16.119623	1.486426
-276.390455	23.707573	1.491430
-277.121838	-0.892947	1.496435
-278.201686	-66.726927	1.501440
-278.812719	-10.660968	1.506445
-280.247549	-3.826026	1.511450
-281.233035	-37.151537	1.516454
-282.397664	-35.465739	1.521459
-283.138778	-5.331574	1.526464
-284.418572	-15.475461	1.531469
-285.385285	-11.192687	1.536474
-285.972453	-28.748005	1.541478
-287.233018	-36.845158	1.546483
-287.941006	-82.006223	1.551488
-289.015432	-48.805772	1.556493
-290.232303	-10.390341	1.561498
-291.210436	49.560259	1.566502
-292.004738	-5.599824	1.571507
-293.330252	-18.989851	1.576512
-294.066723	9.484358	1.581517
-295.230261	-16.324207	1.586522
-296.210464	-21.856853	1.591526
-297.328824	0.423905	1.596531
-298.087946	-53.451680	1.601536
-299.003365	-40.028844	1.606541
-300.366518	13.172224	1.611546
-300.998929	26.135816	1.616550
-301.983040	-37.162542	1.621555
-303.377638	6.116129	1.626560
-304.493794	29.003334	1.631565
-305.414249	-39.303371	1.636570
-306.458742	33.367046	1.641574
-307.572692	-51.732505	1.646579
-308.170173	4.141474	1.651584
-309.476658	-40.929311	1.656589
-310.397037	-0.780594	1.661594
-311.422473	13.559792	1.666598
-311.944840	26.181726	1.671603
-313.217698	-32.149246	1.676608
-314.222211	-3.708625	1.681613
-315.304119	-47.010787	1.686618
