Mon Apr 28 15:42:27 2025


Number of Points = 8474

Depth (nm)	Load (µN)	Time (s)
27.483857	2179.679606	0.000000
27.448398	2252.174366	0.005005
27.223068	2223.257736	0.010010
27.329993	2319.072637	0.015014
27.180012	2142.048072	0.020019
27.220103	2277.163912	0.025024
27.021238	2255.680862	0.030029
26.859789	2290.604678	0.035034
26.752037	2143.460987	0.040038
26.190969	2145.038856	0.045043
26.117823	2054.967375	0.050048
25.869642	2149.821497	0.055053
25.389307	1973.521634	0.060058
25.280144	2033.373121	0.065062
24.766542	2017.557404	0.070067
24.268033	2027.634359	0.075072
24.070667	1903.462854	0.080077
23.428441	1801.577998	0.085082
23.172035	1891.409537	0.090086
22.666110	1630.600442	0.095091
21.913767	1755.626261	0.100096
21.522435	1695.305161	0.105101
20.865330	1576.098881	0.110106
20.481680	1544.040755	0.115110
19.782100	1562.077194	0.120115
19.128350	1521.238087	0.125120
18.473105	1332.059375	0.130125
17.855031	1506.314638	0.135130
17.193933	1267.825191	0.140134
16.584184	1260.348393	0.145139
15.812558	1209.526017	0.150144
15.194994	1096.323184	0.155149
14.462024	1121.874904	0.160154
13.811339	975.620863	0.165158
12.816052	920.563444	0.170163
12.328858	870.286731	0.175168
11.157602	890.871647	0.180173
10.329580	740.593721	0.185178
9.575129	743.125046	0.190182
8.469366	773.573034	0.195187
7.814072	744.688062	0.200192
6.988806	491.766719	0.205197
6.236551	519.265969	0.210202
5.205189	443.437546	0.215206
4.607425	361.114141	0.220211
3.496212	335.024097	0.225216
2.175779	229.625693	0.230221
1.451259	371.170936	0.235226
0.430400	176.473772	0.240230
-0.979053	148.678679	0.245235
-1.670149	200.649467	0.250240
-2.857346	46.449027	0.255245
-4.044078	26.923976	0.260250
-5.058167	73.288653	0.265254
-6.176296	-19.810330	0.270259
-7.331121	11.592433	0.275264
-8.487001	-12.778535	0.280269
-9.764774	-55.299545	0.285274
-11.014602	-70.857314	0.290278
-12.375592	11.389072	0.295283
-13.532275	28.635998	0.300288
-14.767664	-50.768573	0.305293
-16.059038	0.536047	0.310298
-16.941962	-46.876258	0.315302
-18.347988	-15.703529	0.320307
-19.229315	18.414976	0.325312
-20.376645	56.655593	0.330317
-21.559202	-83.000383	0.335322
-22.918492	-10.050251	0.340326
-24.036112	32.026551	0.345331
-24.862749	0.167703	0.350336
-26.204969	-26.596934	0.355341
-27.420682	-5.835169	0.360346
-28.584454	87.020011	0.365350
-29.477464	20.581036	0.370355
-30.630602	-14.589770	0.375360
-31.752884	-108.037616	0.380365
-32.695361	6.567379	0.385370
-33.986246	-137.599891	0.390374
-35.040337	-4.216421	0.395379
-35.958544	-80.130290	0.400384
-37.157571	-69.346216	0.405389
-38.022044	7.900080	0.410394
-39.054698	-19.630990	0.415398
-40.044511	-29.587114	0.420403
-41.208099	19.006891	0.425408
-42.334514	86.606073	0.430413
-43.256345	-13.560843	0.435418
-44.376590	0.730061	0.440422
-45.588860	91.396457	0.445427
-46.392412	-79.479169	0.450432
-47.220477	20.580824	0.455437
-48.239208	39.060044	0.460442
-49.253736	74.337809	0.465446
-50.112597	1.911860	0.470451
-51.217758	42.280852	0.475456
-52.276854	-14.381263	0.480461
-53.297529	-21.044825	0.485466
-54.358015	13.646737	0.490470
-55.416733	80.659759	0.495475
-56.514800	-102.458060	0.500480
-57.483754	-76.553885	0.505485
-58.638027	46.715596	0.510490
-59.453660	-44.127930	0.515494
-60.402168	13.465038	0.520499
-61.586988	12.681324	0.525504
-62.774206	-1.443766	0.530509
-63.591417	-40.496530	0.535514
-64.715844	-51.134580	0.540518
-65.715193	99.056342	0.545523
-66.602879	-29.171687	0.550528
-67.713198	16.723794	0.555533
-68.747955	-23.710155	0.560538
-69.648539	49.063339	0.565542
-70.731873	10.512078	0.570547
-72.012630	-39.461733	0.575552
-72.720072	-11.677194	0.580557
-73.932556	-26.006822	0.585562
-74.993127	-81.390316	0.590566
-75.848090	-51.464809	0.595571
-76.526815	185.902086	0.600576
-77.891133	-115.541296	0.605581
-78.886344	14.214838	0.610586
-79.890150	15.475913	0.615590
-80.823921	-17.424619	0.620595
-81.855700	39.193828	0.625600
-82.908385	-47.988068	0.630605
-83.722714	63.505530	0.635610
-84.847496	-158.627092	0.640614
-85.787965	-12.878773	0.645619
-86.793425	-10.602372	0.650624
-87.900799	-22.561417	0.655629
-88.846053	56.578554	0.660634
-89.673426	-27.583655	0.665638
-91.016992	-26.848893	0.670643
-91.761310	-33.578819	0.675648
-92.765826	-46.123136	0.680653
-94.019547	4.242234	0.685658
-94.878324	-53.713677	0.690662
-95.802667	-61.160658	0.695667
-96.945128	-33.382292	0.700672
-98.108873	6.530129	0.705677
-99.057933	64.073396	0.710682
-100.155950	-24.308695	0.715686
-100.961999	-2.817971	0.720691
-102.087147	35.791361	0.725696
-102.909369	-17.453723	0.730701
-103.884067	-50.591109	0.735706
-104.868109	26.394317	0.740710
-105.780976	-39.298414	0.745715
-106.883200	-57.710898	0.750720
-107.829835	4.554406	0.755725
-108.947133	-39.572757	0.760730
-109.912839	2.015434	0.765734
-110.901954	-33.497465	0.770739
-111.993643	-4.382829	0.775744
-113.053114	-33.808925	0.780749
-113.887054	14.350328	0.785754
-115.037015	94.109558	0.790758
-115.949486	45.742569	0.795763
-116.976957	71.303183	0.800768
-117.955181	-21.453175	0.805773
-118.895316	11.595129	0.810778
-119.793009	29.558395	0.815782
-121.063030	-40.049869	0.820787
-122.006005	-46.062422	0.825792
-123.070784	60.828798	0.830797
-123.963567	-80.701520	0.835802
-125.125977	-35.552912	0.840806
-125.943845	28.022828	0.845811
-127.216236	-19.285078	0.850816
-127.877482	-72.019529	0.855821
-129.039205	87.245194	0.860826
-130.017486	-7.214943	0.865830
-131.069827	35.228923	0.870835
-132.039855	-43.147987	0.875840
-133.050196	31.566169	0.880845
-133.961048	-25.833703	0.885850
-134.949131	-20.330718	0.890854
-135.922049	-82.244925	0.895859
-136.981814	-34.962995	0.900864
-138.149496	2.532986	0.905869
-138.963453	-31.496942	0.910874
-140.044186	-16.880551	0.915878
-141.027846	-43.588051	0.920883
-142.071867	-60.203148	0.925888
-142.854432	-7.212657	0.930893
-144.256536	-30.611900	0.935898
-145.161974	-11.117637	0.940902
-146.027635	35.761879	0.945907
-147.037550	12.683586	0.950912
-148.137640	-23.606699	0.955917
-149.043469	18.863779	0.960922
-150.049700	-26.314799	0.965926
-151.060659	-20.779121	0.970931
-152.096286	-12.441553	0.975936
-153.049668	34.654976	0.980941
-154.226707	47.687296	0.985946
-155.087771	2.297684	0.990950
-156.079699	-28.816835	0.995955
-157.315233	-104.198908	1.000960
-158.283392	-69.938670	1.005965
-159.770904	49.382490	1.010970
-159.898803	50.779370	1.015974
-161.298335	-34.082269	1.020979
-162.216233	-18.003927	1.025984
-163.380968	-55.775992	1.030989
-164.045814	-45.782390	1.035994
-164.919181	-39.728541	1.040998
-166.210540	-190.383758	1.046003
-167.298896	-149.870019	1.051008
-168.454242	25.765932	1.056013
-169.626895	148.766698	1.061018
-170.108953	72.319883	1.066022
-170.930941	-85.720295	1.071027
-172.126728	-33.482266	1.076032
-173.026337	-17.121818	1.081037
-174.374007	-14.105244	1.086042
-175.164235	44.763529	1.091046
-176.009900	53.902633	1.096051
-176.990384	71.304738	1.101056
-178.104012	18.670126	1.106061
-179.191281	-24.289084	1.111066
-180.227451	-20.649174	1.116070
-181.261235	5.251903	1.121075
-182.170369	12.633101	1.126080
-183.163511	0.122902	1.131085
-183.942280	-5.893802	1.136090
-185.246203	86.294137	1.141094
-186.238959	-33.066216	1.146099
-187.087019	-19.265972	1.151104
-188.119234	-4.840887	1.156109
-189.179288	7.112932	1.161114
-190.196469	-52.205708	1.166118
-191.266928	-16.833972	1.171123
-192.325287	25.348962	1.176128
-193.295621	-1.738646	1.181133
-194.340200	-44.298486	1.186138
-195.191901	-132.097327	1.191142
-196.259608	44.511958	1.196147
-197.268713	-44.738380	1.201152
-198.216104	48.170529	1.206157
-199.101263	-58.346651	1.211162
-200.165423	18.991237	1.216166
-201.135012	-13.621348	1.221171
-202.310233	-6.465028	1.226176
-203.290481	17.990203	1.231181
-204.516996	32.191679	1.236186
-205.323356	-49.233306	1.241190
-206.169561	-60.401541	1.246195
-207.384321	-5.501143	1.251200
-208.274848	-0.193134	1.256205
-209.085813	-64.290523	1.261210
-210.302585	-67.568580	1.266214
-211.285887	22.433174	1.271219
-212.408875	12.446662	1.276224
-213.240477	56.784448	1.281229
-214.318612	49.388840	1.286234
-215.331181	97.595223	1.291238
-216.191341	10.312319	1.296243
-217.507252	-13.741545	1.301248
-218.222829	54.272925	1.306253
-219.492724	8.580705	1.311258
-220.165951	-20.271547	1.316262
-221.317589	0.043762	1.321267
-222.192027	22.960610	1.326272
-223.081731	53.750042	1.331277
-224.255045	-3.650129	1.336282
-225.125332	-1.468212	1.341286
-226.271021	-73.622585	1.346291
-227.183180	126.400348	1.351296
-228.419891	71.626825	1.356301
-229.200740	-22.334492	1.361306
-230.479480	-11.660983	1.366310
-231.146652	4.021186	1.371315
-232.320554	1.092292	1.376320
-233.437611	-47.644592	1.381325
-234.314004	-0.924270	1.386330
-235.282311	2.843653	1.391334
-236.254926	21.107707	1.396339
-237.311294	8.130095	1.401344
-238.440157	9.796521	1.406349
-239.389904	17.542149	1.411354
-240.384865	12.436704	1.416358
-241.361377	-77.037057	1.421363
-242.468962	32.035734	1.426368
-243.530399	46.182593	1.431373
-244.290744	-106.753572	1.436378
-245.426621	29.538901	1.441382
-246.567388	-6.549559	1.446387
-247.279934	109.671212	1.451392
-248.407399	16.300892	1.456397
-249.350268	-1.412269	1.461402
-250.380717	-19.046235	1.466406
-251.391792	-111.665331	1.471411
-252.284766	-82.929492	1.476416
-253.206528	-4.035274	1.481421
-254.303500	22.037356	1.486426
-255.502445	5.849900	1.491430
-256.337093	-38.182473	1.496435
-257.299143	-40.667931	1.501440
-258.325121	39.952305	1.506445
-259.208482	-12.695624	1.511450
-260.295598	-4.328064	1.516454
-261.481058	-47.003707	1.521459
-262.472217	-51.659319	1.526464
-263.308652	-12.669336	1.531469
-264.501576	-4.078724	1.536474
-265.427585	49.736465	1.541478
-266.459488	4.353866	1.546483
-267.288104	-94.539586	1.551488
-268.381293	115.239796	1.556493
-269.349922	-91.497041	1.561498
-270.462612	-20.795270	1.566502
-271.503783	-60.198865	1.571507
-272.467597	-19.212257	1.576512
-273.407297	-24.248225	1.581517
-274.535426	32.678290	1.586522
-275.599760	33.321213	1.591526
-276.418260	2.487806	1.596531
-277.593350	-56.189194	1.601536
-278.603807	49.907487	1.606541
-279.423825	-22.279734	1.611546
-280.474815	13.937754	1.616550
-281.095840	32.987237	1.621555
-282.298521	-65.932433	1.626560
-283.680204	5.986264	1.631565
-284.585729	5.448993	1.636570
-285.531566	-16.773052	1.641574
-286.554605	-53.263638	1.646579
-287.669461	39.663392	1.651584
-288.520595	13.263170	1.656589
-289.553282	98.258134	1.661594
-290.598338	2.518041	1.666598
-291.519749	-74.972128	1.671603
-292.616526	-12.531350	1.676608
-293.737317	-5.806159	1.681613
-294.599963	44.129479	1.686618
-295.700569	-63.092388	1.691622
-296.661826	-28.207607	1.696627
-297.287143	-34.162185	1.701632
-298.611740	-69.788367	1.706637
-299.813128	-11.284132	1.711642
-300.429226	-44.978292	1.716646
-301.749218	-4.900589	1.721651
-302.587783	47.858362	1.726656
-303.625623	-16.351385	1.731661
-304.657627	-7.200188	1.736666
-305.491803	-123.580281	1.741670
-306.610637	39.090103	1.746675
-307.543358	-61.497591	1.751680
-308.773197	71.168344	1.756685
-309.768736	-12.310727	1.761690
-310.704485	-5.697033	1.766694
-311.607579	27.702814	1.771699
-312.294768	-50.955052	1.776704
-313.337134	-0.583966	1.781709
-314.754293	51.089328	1.786714
-315.454640	-38.901890	1.791718
-316.410369	-103.990460	1.796723
-317.520256	-3.586147	1.801728
-318.771246	-4.321773	1.806733
-319.685579	-135.733515	1.811738
-320.585557	115.285634	1.816742
-321.827025	77.489441	1.821747
-322.574181	-70.740479	1.826752
-323.481813	-41.987004	1.831757
-324.697877	30.916721	1.836762
-325.589533	-48.800696	1.841766
-326.620575	-31.819896	1.846771
-327.621271	-16.991410	1.851776
-328.644509	-82.571210	1.856781
-329.513889	53.432584	1.861786
-330.573971	-26.780179	1.866790
-331.579510	54.384700	1.871795
-332.663352	19.655742	1.876800
-333.552526	10.732090	1.881805
-334.660652	77.624392	1.886810
-335.471723	-46.756424	1.891814
-336.545611	17.556124	1.896819
-337.549052	11.213586	1.901824
-338.661742	-109.909635	1.906829
-339.681332	45.624642	1.911834
-340.679574	-3.176364	1.916838
-341.595294	25.366965	1.921843
-342.349755	14.569528	1.926848
-343.591958	7.717521	1.931853
-344.580977	-37.854277	1.936858
-345.596570	17.894990	1.941862
-346.355248	-11.617557	1.946867
-347.383600	14.420049	1.951872
-348.348380	-61.852832	1.956877
-349.748368	92.630570	1.961882
-350.575902	-41.103038	1.966886
-351.416028	-4.053424	1.971891
-352.615119	-20.503463	1.976896
-353.788856	-21.214491	1.981901
-354.619036	77.280832	1.986906
-355.487973	56.486644	1.991910
-356.590425	18.957742	1.996915
-357.601946	-2.916508	2.001920
-358.589369	-136.972163	2.006925
-359.718339	-15.840640	2.011930
-360.688303	17.017781	2.016934
-361.582798	-40.975338	2.021939
-362.702573	-11.474733	2.026944
-363.553448	-47.220432	2.031949
-364.623645	33.414694	2.036954
-365.651929	55.531179	2.041958
-366.783387	46.850984	2.046963
-367.613874	-3.784596	2.051968
-368.707745	71.496659	2.056973
-369.552278	8.951755	2.061978
-370.503478	-38.323751	2.066982
-371.627625	36.954919	2.071987
-372.459593	13.417485	2.076992
-373.304714	-1.621709	2.081997
-374.521427	-13.831407	2.087002
-375.581629	7.092998	2.092006
-376.683370	2.111215	2.097011
-377.659071	65.790055	2.102016
-378.629672	-78.293716	2.107021
-379.739242	65.619845	2.112026
-380.659401	-79.670811	2.117030
-381.743981	74.018673	2.122035
-382.697427	-65.823926	2.127040
-383.659698	-83.718003	2.132045
-384.587998	46.179293	2.137050
-385.886929	5.270695	2.142054
-386.662729	34.394044	2.147059
-387.820822	-99.291769	2.152064
-388.888468	26.054040	2.157069
-389.761984	-29.515573	2.162074
-390.920199	51.061239	2.167078
-391.866439	-57.464192	2.172083
-392.742596	-61.831845	2.177088
-393.816940	-16.761718	2.182093
-394.866694	32.146372	2.187098
-395.602812	-28.292092	2.192102
-396.767946	18.775156	2.197107
-397.729381	26.274614	2.202112
-398.906099	-15.764413	2.207117
-399.754018	-38.193951	2.212122
-400.991867	-94.682046	2.217126
-401.874308	49.343849	2.222131
-402.568581	16.627967	2.227136
-403.491383	-45.928200	2.232141
-404.910957	51.773282	2.237146
-405.554281	-99.960710	2.242150
-406.598573	3.353500	2.247155
-407.755090	30.761861	2.252160
-408.531568	21.988901	2.257165
-409.560212	24.198953	2.262170
-410.685026	-100.715779	2.267174
-411.625360	-14.298513	2.272179
-412.813033	21.451181	2.277184
-413.716181	-72.105135	2.282189
-414.799062	-43.844385	2.287194
-415.762109	50.924197	2.292198
-416.885128	-21.900866	2.297203
-417.612009	-28.034379	2.302208
-418.648988	0.662182	2.307213
-419.716238	29.331268	2.312218
-420.812897	16.731064	2.317222
-421.841184	42.956829	2.322227
-422.860342	-37.745081	2.327232
-423.747029	-37.486400	2.332237
