Tue Apr 22 12:18:33 2025


Number of Points = 8476

Depth (nm)	Load (µN)	Time (s)
23.186181	2161.560240	0.000000
23.086975	2284.327169	0.005005
23.154616	2022.358669	0.010010
23.191850	2064.326827	0.015014
23.157857	2064.002151	0.020019
22.929388	2042.034245	0.025024
22.819046	2148.881989	0.030029
22.412735	2041.125127	0.035034
22.409125	2051.112546	0.040038
22.082585	2004.023449	0.045043
21.815731	1986.302968	0.050048
21.539238	1986.111442	0.055053
21.246811	1935.778787	0.060058
20.838621	1926.399789	0.065062
20.362164	1871.620508	0.070067
20.180721	1770.953623	0.075072
19.791161	1770.663021	0.080077
18.928484	1735.508593	0.085082
18.523150	1757.133327	0.090086
18.018998	1736.926267	0.095091
17.514004	1566.820763	0.100096
16.880553	1546.658171	0.105101
16.292575	1543.278723	0.110106
15.447253	1478.930927	0.115110
14.787057	1419.292696	0.120115
14.396245	1398.746519	0.125120
13.593733	1349.278976	0.130125
12.937714	1275.308997	0.135130
12.336790	1220.962430	0.140134
11.737637	1201.828172	0.145139
10.802125	1057.516694	0.150144
10.052882	1128.250546	0.155149
9.371549	1007.728362	0.160154
8.458692	975.974670	0.165158
7.872822	901.130220	0.170163
6.833159	792.644834	0.175168
6.065704	754.215161	0.180173
5.318671	701.272898	0.185178
4.433175	721.582901	0.190182
3.605027	565.337982	0.195187
2.761127	559.779115	0.200192
2.045049	437.080089	0.205197
0.957693	469.747323	0.210202
0.139106	404.679806	0.215206
-1.052520	448.493561	0.220211
-2.060450	373.006475	0.225216
-2.976340	301.922433	0.230221
-3.909528	325.580395	0.235226
-5.226705	234.065958	0.240230
-5.987177	232.950490	0.245235
-7.194442	212.797951	0.250240
-8.128729	161.762624	0.255245
-9.024315	128.501272	0.260250
-10.330580	119.029969	0.265254
-11.240860	13.147501	0.270259
-12.267924	-117.571025	0.275264
-13.707303	8.948266	0.280269
-14.665261	19.224052	0.285274
-15.736715	-66.811575	0.290278
-16.881789	-88.976703	0.295283
-18.389104	-112.057359	0.300288
-19.681193	-27.200003	0.305293
-20.855415	-41.401144	0.310298
-21.961235	-6.010094	0.315302
-23.140138	90.019791	0.320307
-24.077871	-89.781606	0.325312
-25.274362	-18.159340	0.330317
-26.659738	17.502914	0.335322
-27.718788	49.358233	0.340326
-28.899111	-43.792501	0.345331
-29.851040	30.501879	0.350336
-30.985097	-15.704542	0.355341
-32.204460	-12.904865	0.360346
-33.279972	3.899752	0.365350
-34.069262	17.462270	0.370355
-35.355299	-97.760434	0.375360
-36.528889	97.473766	0.380365
-37.413492	4.409429	0.385370
-38.764527	-10.557776	0.390374
-39.722150	-76.916229	0.395379
-40.728623	6.540764	0.400384
-41.795078	-56.060213	0.405389
-42.967882	-110.407509	0.410394
-43.838203	-100.550011	0.415398
-45.191383	96.374110	0.420403
-45.909479	23.682754	0.425408
-47.058011	29.213968	0.430413
-48.110759	54.791654	0.435418
-49.258717	-26.432761	0.440422
-50.133788	71.246632	0.445427
-51.202907	0.266497	0.450432
-52.233570	37.748880	0.455437
-53.267522	31.579089	0.460442
-54.184171	8.559138	0.465446
-55.369587	-29.161907	0.470451
-56.326569	-66.823385	0.475456
-57.268417	-16.845518	0.480461
-58.257092	57.348887	0.485466
-59.431608	-58.726276	0.490470
-60.387904	8.580086	0.495475
-61.288185	-1.105191	0.500480
-62.411136	32.951664	0.505485
-63.462662	-69.587313	0.510490
-64.545208	44.559634	0.515494
-65.509490	58.821084	0.520499
-66.514187	-146.810360	0.525504
-67.542560	6.611759	0.530509
-68.544247	-35.155464	0.535514
-69.779169	85.382119	0.540518
-70.535522	85.092171	0.545523
-71.523315	-148.841426	0.550528
-72.624131	-30.555049	0.555533
-73.430411	-97.967223	0.560538
-74.550984	8.914994	0.565542
-75.810020	-63.427644	0.570547
-76.564720	-59.810024	0.575552
-77.720551	-44.418221	0.580557
-78.425036	21.386462	0.585562
-79.479710	-79.385114	0.590566
-80.480624	-0.326578	0.595571
-81.656903	9.510732	0.600576
-82.458989	13.683248	0.605581
-83.475247	1.144300	0.610586
-84.464001	-47.829724	0.615590
-85.708467	-33.447148	0.620595
-86.667246	-12.761710	0.625600
-87.728322	15.712446	0.630605
-88.783415	123.587449	0.635610
-89.675802	66.513322	0.640614
-90.612486	69.704887	0.645619
-91.641454	51.207890	0.650624
-92.628261	-25.862758	0.655629
-93.910807	-2.836637	0.660634
-94.650751	-18.852298	0.665638
-95.341120	-172.357463	0.670643
-96.573552	-163.640769	0.675648
-97.472148	-121.218479	0.680653
-98.758051	-109.940647	0.685658
-99.631040	-98.228204	0.690662
-100.681345	-179.134457	0.695667
-101.548886	-132.163392	0.700672
-102.696451	-74.511734	0.705677
-103.682039	94.666634	0.710682
-104.813981	-67.731661	0.715686
-105.888321	1.243656	0.720691
-106.770936	53.205686	0.725696
-107.849938	-18.133931	0.730701
-108.522820	29.184117	0.735706
-109.711920	-31.357807	0.740710
-110.632451	-43.415872	0.745715
-111.596002	-112.540054	0.750720
-112.361673	-92.634813	0.755725
-113.747309	73.511522	0.760730
-114.703229	-101.848649	0.765734
-115.611131	14.367760	0.770739
-116.967136	-71.669856	0.775744
-117.873587	23.928353	0.780749
-118.887122	-62.326960	0.785754
-119.659474	-68.435849	0.790758
-120.641078	-50.335380	0.795763
-121.829150	-132.572299	0.800768
-122.577100	-18.377501	0.805773
-123.647747	-50.237744	0.810778
-124.814863	-28.416016	0.815782
-125.751689	25.668958	0.820787
-126.858555	10.167550	0.825792
-128.009589	77.265538	0.830797
-128.941072	72.125626	0.835802
-129.967008	-94.918218	0.840806
-131.015998	-12.598881	0.845811
-131.883159	-89.509703	0.850816
-132.846517	-11.779187	0.855821
-133.891427	146.622556	0.860826
-135.034406	25.739122	0.865830
-135.722762	97.237954	0.870835
-137.026469	99.591099	0.875840
-137.853253	3.538786	0.880845
-138.704109	-87.043495	0.885850
-139.815777	-23.479094	0.890854
-140.819255	-32.615081	0.895859
-141.768931	-71.919570	0.900864
-142.734697	-18.826814	0.905869
-143.902352	101.587778	0.910874
-144.903161	83.219118	0.915878
-145.844667	-65.478061	0.920883
-146.946492	39.030650	0.925888
-147.720079	-67.824453	0.930893
-148.772143	-134.863735	0.935898
-150.008261	69.673497	0.940902
-150.708520	-120.842823	0.945907
-151.866951	-80.022142	0.950912
-152.786795	-78.577254	0.955917
-153.851091	32.294283	0.960922
-154.824039	87.531763	0.965926
-156.003021	41.917509	0.970931
-156.996212	-50.757949	0.975936
-158.099298	-47.246002	0.980941
-158.839845	-94.450874	0.985946
-159.976380	62.328271	0.990950
-160.953497	-25.642995	0.995955
-161.979381	-24.913241	1.000960
-162.839078	-82.962328	1.005965
-163.935407	12.112353	1.010970
-165.160160	0.497081	1.015974
-166.081411	-49.188634	1.020979
-167.061381	39.457996	1.025984
-167.701529	-39.121552	1.030989
-168.619295	-20.717115	1.035994
-170.045422	56.871945	1.040998
-171.212326	-3.364162	1.046003
-171.926852	-81.792742	1.051008
-173.025317	-45.614573	1.056013
-174.102688	8.568832	1.061018
-175.096606	-82.189649	1.066022
-175.955998	-36.799241	1.071027
-177.066114	45.478800	1.076032
-178.150578	13.573365	1.081037
-179.197103	-3.927604	1.086042
-180.016355	-121.513901	1.091046
-181.105609	-83.785713	1.096051
-182.116731	25.902687	1.101056
-182.903204	-7.044429	1.106061
-184.030594	-23.766042	1.111066
-185.122716	-43.756497	1.116070
-185.986939	-81.662133	1.121075
-187.175692	15.548712	1.126080
-187.943971	-75.124343	1.131085
-188.975393	-13.904600	1.136090
-190.268068	-92.485322	1.141094
-191.058709	-68.099506	1.146099
-192.157810	145.547974	1.151104
-193.129100	61.532763	1.156109
-194.038899	21.137406	1.161114
-194.945405	-22.966693	1.166118
-196.028463	22.012168	1.171123
-197.098687	-23.864513	1.176128
-197.891408	56.262931	1.181133
-198.888984	-112.631329	1.186138
-199.913274	-68.537116	1.191142
-200.910769	-25.842391	1.196147
-202.006574	-16.032171	1.201152
-202.968644	-93.974748	1.206157
-203.923816	-69.595039	1.211162
-204.992113	-17.381291	1.216166
-205.842410	-5.751391	1.221171
-206.901736	-66.600235	1.226176
-208.094079	-16.147621	1.231181
-209.083475	25.579953	1.236186
-209.967727	-94.564374	1.241190
-211.100079	-26.996869	1.246195
-212.075921	75.727818	1.251200
-213.096638	-88.874678	1.256205
-214.042478	31.400882	1.261210
-215.235381	11.094395	1.266214
-215.966617	-2.130567	1.271219
-217.151678	33.163243	1.276224
-218.170933	-23.615943	1.281229
-219.140105	24.417816	1.286234
-220.121541	27.249446	1.291238
-221.032195	61.234064	1.296243
-222.085183	-48.881784	1.301248
-223.273041	-15.027557	1.306253
-224.183439	-55.697994	1.311258
-225.149671	-21.832198	1.316262
-226.118738	-93.070846	1.321267
-227.274502	26.625452	1.326272
-228.137823	1.759117	1.331277
-228.870298	-51.673774	1.336282
-230.037259	-60.064295	1.341286
-231.101099	9.659383	1.346291
-232.095341	9.138487	1.351296
-233.070189	-94.127107	1.356301
-234.255581	-8.090525	1.361306
-235.016768	-4.670609	1.366310
-236.041967	1.708442	1.371315
-237.189996	-25.089248	1.376320
-238.267635	-128.068815	1.381325
-239.277331	7.748202	1.386330
-240.156757	-1.004103	1.391334
-241.094799	-67.418381	1.396339
-242.075417	-92.394567	1.401344
-243.079847	-60.544857	1.406349
-244.209192	-40.050826	1.411354
-245.282755	88.310663	1.416358
-246.055092	-90.230709	1.421363
-247.271586	-84.424749	1.426368
-248.218585	56.907536	1.431373
-249.351825	-45.827805	1.436378
-250.238897	6.849991	1.441382
-251.130554	-125.591898	1.446387
-252.221148	-60.531369	1.451392
-253.362549	74.442009	1.456397
-254.092085	-51.216815	1.461402
-255.149516	-8.112983	1.466406
-256.244555	-69.813572	1.471411
-257.158826	-14.734011	1.476416
-258.192069	-17.759125	1.481421
-258.937905	-7.931106	1.486426
-260.075221	99.596622	1.491430
-261.253306	-94.362569	1.496435
-262.244212	-64.008030	1.501440
-263.082325	-32.515973	1.506445
-264.145446	-19.259550	1.511450
-265.091703	127.935145	1.516454
-266.259270	23.019302	1.521459
-267.116974	16.013268	1.526464
-268.103852	-100.224888	1.531469
-269.144678	39.097812	1.536474
-270.091680	-102.343823	1.541478
-271.222907	-25.745305	1.546483
-272.112848	-41.470827	1.551488
-273.131559	82.500270	1.556493
-274.316475	31.928434	1.561498
-275.255843	72.424102	1.566502
-276.184994	-4.577753	1.571507
-277.396236	-54.388752	1.576512
-278.374437	70.294866	1.581517
-279.178438	-54.260978	1.586522
-280.190687	22.196652	1.591526
-281.202557	-25.678747	1.596531
-282.273060	-36.619890	1.601536
-283.399147	-58.890437	1.606541
-284.341469	9.726934	1.611546
-285.182963	-30.754017	1.616550
-286.295252	-24.044216	1.621555
-287.109565	41.247469	1.626560
-288.161785	4.007964	1.631565
-289.196511	11.442691	1.636570
-290.163631	15.146494	1.641574
-291.175615	6.026577	1.646579
-292.106576	40.719813	1.651584
-293.244001	12.440649	1.656589
-294.112495	-34.907746	1.661594
-295.203896	-59.119153	1.666598
-296.205937	-81.657713	1.671603
-297.297041	-72.612811	1.676608
-298.365409	30.005841	1.681613
-299.222862	5.438392	1.686618
-300.133081	-82.767782	1.691622
-301.460761	134.014521	1.696627
-302.469580	81.290342	1.701632
-303.183302	128.172076	1.706637
-304.329796	-92.252653	1.711642
-305.133699	-110.625485	1.716646
-306.313170	39.166498	1.721651
-307.362815	11.383326	1.726656
-308.195425	-76.085426	1.731661
-309.342054	-75.802066	1.736666
-310.458454	116.782499	1.741670
-311.306223	63.702422	1.746675
-312.476169	70.532396	1.751680
-313.592756	74.776197	1.756685
-314.495253	31.397653	1.761690
-315.391214	16.613775	1.766694
-316.218272	78.828628	1.771699
-317.384156	-110.311611	1.776704
-318.076979	-137.052291	1.781709
-319.062517	-159.646438	1.786714
-319.976579	-172.845675	1.791718
-321.238082	-35.176093	1.796723
-322.363970	-87.859485	1.801728
-323.425247	54.351398	1.806733
-324.455176	-26.673899	1.811738
-325.175273	-37.372071	1.816742
-326.290074	-47.157915	1.821747
-327.315852	91.295764	1.826752
-328.372678	101.995049	1.831757
-329.330703	-30.962769	1.836762
-330.477825	-163.817124	1.841766
-331.253412	-125.156659	1.846771
-332.386673	8.924319	1.851776
-333.294926	37.221620	1.856781
-334.437944	-42.286604	1.861786
-335.576667	43.421317	1.866790
-336.499350	-68.191522	1.871795
-337.318825	45.915681	1.876800
-338.526396	21.030356	1.881805
-339.531229	-30.980734	1.886810
-340.444974	-48.651845	1.891814
-341.431087	74.268461	1.896819
-342.251154	-53.024708	1.901824
-343.496249	-45.429753	1.906829
-344.509913	-16.081636	1.911834
-345.470668	-69.422982	1.916838
-346.498829	15.545382	1.921843
-347.294753	-38.704490	1.926848
-348.359673	-19.359493	1.931853
-349.116081	-28.617147	1.936858
-350.312936	-0.658995	1.941862
-351.378463	-56.469506	1.946867
-352.462456	51.591014	1.951872
-353.387090	-20.013224	1.956877
-354.489294	26.901792	1.961882
-355.545934	-83.099033	1.966886
-356.280980	-25.475487	1.971891
-357.395874	-112.583698	1.976896
-358.469931	-38.108966	1.981901
-359.291141	5.577882	1.986906
-360.388800	-92.546652	1.991910
-361.468919	-2.462404	1.996915
-362.427035	-6.176793	2.001920
-363.330951	17.334166	2.006925
-364.602337	-18.501775	2.011930
-365.351353	-99.184773	2.016934
-366.343656	31.227944	2.021939
-367.722432	26.869136	2.026944
-368.330538	-67.453134	2.031949
-369.559923	-69.433270	2.036954
-370.565964	-68.834736	2.041958
-371.707029	-53.947765	2.046963
-372.630693	64.103515	2.051968
-373.616658	-32.318532	2.056973
-374.539958	-107.943643	2.061978
-375.538613	11.836664	2.066982
-376.751972	-5.530846	2.071987
-377.629370	-101.664220	2.076992
-378.672766	137.717367	2.081997
-379.549147	51.015057	2.087002
-380.575044	164.354741	2.092006
-381.613171	97.937496	2.097011
-382.513080	60.833845	2.102016
-383.632964	-90.305402	2.107021
-384.435729	-84.002305	2.112026
-385.749741	117.894454	2.117030
-386.564903	110.874182	2.122035
-387.549903	15.403639	2.127040
-388.577428	-27.405337	2.132045
-389.473977	-68.167456	2.137050
-390.514058	-159.898015	2.142054
-391.458194	18.334422	2.147059
-392.632068	10.585871	2.152064
-393.509759	-100.252805	2.157069
-394.445497	-152.650333	2.162074
-395.573798	-52.391148	2.167078
-396.397444	-115.537001	2.172083
-397.382073	105.060203	2.177088
-398.540492	13.332061	2.182093
-399.394753	14.905613	2.187098
-400.618894	-8.858828	2.192102
-401.590720	-20.108964	2.197107
-402.559204	-44.136697	2.202112
-403.628618	-17.011326	2.207117
-404.605418	-77.461576	2.212122
-405.804505	3.757839	2.217126
-406.441525	-77.577371	2.222131
-407.738467	-53.956138	2.227136
-408.644936	-64.903039	2.232141
-409.288809	48.016492	2.237146
-410.259072	-19.651117	2.242150
-411.208075	-87.801799	2.247155
-412.238340	-147.268909	2.252160
-413.495913	-35.704344	2.257165
-414.375259	11.885706	2.262170
-415.628660	8.260632	2.267174
-416.359108	-181.165788	2.272179
-417.138793	-76.905651	2.277184
-418.439202	29.726291	2.282189
-419.220476	-20.106695	2.287194
-420.392399	-115.599780	2.292198
-421.512163	-169.048596	2.297203
-422.441078	-42.328148	2.302208
-423.431370	-59.696994	2.307213
-424.469702	-61.467048	2.312218
-425.525186	33.030696	2.317222
-426.499000	-61.303251	2.322227
-427.470172	-93.121009	2.327232
-428.519982	-20.057252	2.332237
-429.707495	20.812307	2.337242
-430.463866	-38.123011	2.342246
-431.486872	2.000961	2.347251
-432.577583	1.539140	2.352256
-433.810263	-39.031968	2.357261
-434.704265	152.374192	2.362266
-435.695236	-85.388924	2.367270
-436.639942	-48.423463	2.372275
-437.692947	19.530984	2.377280
-438.617028	-16.824927	2.382285
-439.559706	-23.826118	2.387290
-440.274468	-81.923830	2.392294
-441.623043	-63.946375	2.397299
-442.522204	38.376415	2.402304
-443.759300	-126.061924	2.407309
-444.572593	-164.109106	2.412314
-445.576387	-131.557571	2.417318
-446.752497	-117.510009	2.422323
-447.605636	40.286667	2.427328
-448.836333	46.035896	2.432333
-449.752052	21.714554	2.437338
-450.727786	-99.724579	2.442342
-451.559372	-149.164017	2.447347
-452.705660	-81.503407	2.452352
-453.539153	-31.023131	2.457357
-454.646632	-11.437583	2.462362
-455.767044	27.216949	2.467366
-456.578417	-27.453047	2.472371
-457.850996	66.004879	2.477376
-458.810354	-78.212201	2.482381
-459.848893	-33.598580	2.487386
-460.845410	39.998270	2.492390
-461.929816	55.993538	2.497395
-462.691262	22.788307	2.502400
-463.816954	17.528703	2.507405
-464.757327	-62.386628	2.512410
-465.719467	-13.039409	2.517414
-466.654455	18.348877	2.522419
-467.796386	-87.237748	2.527424
-468.787443	-21.083352	2.532429
-469.656771	-5.888677	2.537434
-470.406953	-7.832938	2.542438
-471.340866	-67.909341	2.547443
-472.553593	4.709706	2.552448
-473.638820	-49.114280	2.557453
-474.600838	13.723400	2.562458
-475.679279	-79.258919	2.567462
-476.726158	52.776219	2.572467
-477.678400	-76.862956	2.577472
-478.653350	-1.595164	2.582477
-479.738783	-30.179310	2.587482
-480.561396	-48.081658	2.592486
-481.783738	-80.877373	2.597491
-482.859172	-11.011229	2.602496
-483.842930	-27.129495	2.607501
-484.590646	-82.510077	2.612506
-485.780267	121.122694	2.617510
-486.689824	-52.221973	2.622515
-487.656047	-100.099358	2.627520
-488.836832	-64.781007	2.632525
-489.815628	78.303761	2.637530
-490.861883	-43.524514	2.642534
-491.765344	-28.393181	2.647539
-492.965357	-74.461482	2.652544
-493.764072	3.438720	2.657549
-494.994245	59.329398	2.662554
-495.708081	-111.138533	2.667558
-496.722627	-102.231899	2.672563
-497.818680	-50.383465	2.677568
-498.941946	66.659562	2.682573
-499.889779	12.612857	2.687578
-500.853285	40.854574	2.692582
-501.717605	-100.012801	2.697587
-502.591137	-18.028503	2.702592
-503.756527	39.130006	2.707597
-504.878424	10.533440	2.712602
-506.015559	52.237777	2.717606
-506.916074	-42.822500	2.722611
-507.762416	-93.008300	2.727616
-508.821493	-52.019979	2.732621
-509.927935	48.244995	2.737626
-510.889000	-28.431393	2.742630
-511.842453	-53.966921	2.747635
-512.927052	-2.272571	2.752640
-513.999035	-80.977303	2.757645
-514.903782	-56.125379	2.762650
-515.770501	-86.951613	2.767654
-516.951085	-8.406262	2.772659
-517.837020	-1.998904	2.777664
-518.963355	-33.211727	2.782669
-520.044472	-86.134913	2.787674
-520.910447	-102.493962	2.792678
-521.875809	19.329420	2.797683
-522.995255	-89.195646	2.802688
-523.806115	63.012655	2.807693
-524.757633	-66.401069	2.812698
-526.017157	-29.840357	2.817702
-527.165389	3.688370	2.822707
-527.889074	-51.763028	2.827712
-528.933097	-33.000720	2.832717
-529.893086	-104.303476	2.837722
-531.100219	23.026972	2.842726
-531.940911	-9.887589	2.847731
-532.705989	-36.978557	2.852736
-534.165982	39.771925	2.857741
-534.893507	29.527872	2.862746
-535.798508	-45.301276	2.867750
-536.883136	60.981270	2.872755
-537.710168	-25.711847	2.877760
-538.724552	-103.045826	2.882765
-539.949979	-98.826158	2.887770
-540.799523	-128.831439	2.892774
-541.841708	-63.736574	2.897779
-542.951381	-10.204718	2.902784
-543.704711	-20.327089	2.907789
-544.938584	-49.799157	2.912794
-545.941439	6.589413	2.917798
-546.811603	-95.432754	2.922803
-548.114468	90.189043	2.927808
-548.910934	-2.527122	2.932813
-549.881666	-136.468006	2.937818
-550.785579	-112.104828	2.942822
-551.836692	-95.356704	2.947827
-552.949889	32.066729	2.952832
-554.032356	-142.519792	2.957837
-554.871802	-92.024838	2.962842
-555.855378	-188.984518	2.967846
-556.730554	-104.807870	2.972851
-558.107394	-66.265125	2.977856
-559.061822	-66.184649	2.982861
-560.024514	-21.960063	2.987866
-561.026252	3.777283	2.992870
-562.062385	62.995862	2.997875
-562.711826	-104.224640	3.002880
-564.003567	-112.745838	3.007885
-564.829034	-129.920317	3.012890
-565.942257	-100.462044	3.017894
-567.124974	-143.742457	3.022899
-567.988880	-30.534469	3.027904
-569.125329	3.228357	3.032909
-570.134726	40.943208	3.037914
-571.105050	-3.538052	3.042918
-572.172723	-85.763693	3.047923
-572.995243	-70.046255	3.052928
-573.916012	-25.560521	3.057933
-575.126675	11.359410	3.062938
-576.094645	79.084730	3.067942
-577.040276	48.060290	3.072947
