Tue Apr 22 15:33:23 2025


Number of Points = 8473

Depth (nm)	Load (µN)	Time (s)
20.270829	1942.417716	0.000000
20.490427	1984.014774	0.005005
20.432980	1926.202595	0.010010
20.433124	1884.745988	0.015014
20.427711	1961.250353	0.020019
20.224456	1911.005561	0.025024
20.233032	1852.018288	0.030029
19.912707	1838.535794	0.035034
19.363156	1843.423987	0.040038
19.146921	1845.403911	0.045043
19.121755	1845.564255	0.050048
18.735944	1794.881225	0.055053
18.713841	1688.220502	0.060058
18.371348	1728.268386	0.065062
18.093164	1585.362766	0.070067
17.715070	1621.914639	0.075072
17.146901	1548.442509	0.080077
16.489814	1572.824496	0.085082
16.314438	1467.520480	0.090086
15.642509	1450.675933	0.095091
15.276338	1291.703350	0.100096
14.690858	1337.797395	0.105101
14.450213	1219.124091	0.110106
13.561962	1228.087341	0.115110
13.202222	1187.306862	0.120115
12.722165	1059.370437	0.125120
11.998881	1091.968108	0.130125
11.285364	963.774117	0.135130
10.935191	901.229344	0.140134
9.952012	845.216154	0.145139
9.298775	801.142009	0.150144
8.397158	744.336900	0.155149
7.886663	638.826386	0.160154
6.890455	589.007248	0.165158
6.023209	527.004353	0.170163
5.567562	530.870346	0.175168
4.653284	470.800549	0.180173
3.910031	462.888713	0.185178
2.881607	339.755244	0.190182
2.235194	283.440155	0.195187
0.990505	256.532870	0.200192
0.444330	154.432151	0.205197
-1.052921	137.947113	0.210202
-1.856218	140.341320	0.215206
-2.765197	114.885015	0.220211
-3.718317	101.508101	0.225216
-4.834859	24.471349	0.230221
-6.003167	12.997390	0.235226
-7.497368	63.897924	0.240230
-8.972031	77.146048	0.245235
-10.544212	52.180534	0.250240
-10.919623	35.811754	0.255245
-12.946864	28.804320	0.260250
-13.710377	-10.018638	0.265254
-14.965522	-52.431082	0.270259
-16.318858	22.148416	0.275264
-17.126795	-23.800036	0.280269
-18.272651	58.563233	0.285274
-19.290746	14.252798	0.290278
-20.484893	-6.858521	0.295283
-21.815106	-9.269423	0.300288
-22.737917	-6.758977	0.305293
-23.680718	-58.047931	0.310298
-25.398351	17.283009	0.315302
-26.566959	2.765035	0.320307
-27.796644	-83.189624	0.325312
-28.938916	-77.321594	0.330317
-29.586057	15.756859	0.335322
-30.736658	8.248222	0.340326
-31.643106	-62.696545	0.345331
-33.084541	-60.296172	0.350336
-34.079316	-32.141960	0.355341
-34.761046	-27.797499	0.360346
-35.747957	10.301035	0.365350
-37.358266	29.696836	0.370355
-37.998295	-10.922295	0.375360
-39.032010	48.614698	0.380365
-40.204022	-80.104148	0.385370
-41.242911	81.259456	0.390374
-42.149135	-11.746807	0.395379
-43.314802	-17.759411	0.400384
-44.470142	5.864893	0.405389
-45.301981	48.132113	0.410394
-46.518669	20.689627	0.415398
-47.540873	-70.121763	0.420403
-48.472463	61.263857	0.425408
-49.036346	-5.438995	0.430413
-50.570487	36.655932	0.435418
-51.238751	-24.874659	0.440422
-52.727347	108.180776	0.445427
-53.473888	-30.794247	0.450432
-54.272230	3.568989	0.455437
-55.454103	-18.661312	0.460442
-56.535538	49.097736	0.465446
-57.334710	-64.415206	0.470451
-58.814673	51.035615	0.475456
-59.588371	-113.122669	0.480461
-60.291413	-5.706046	0.485466
-61.576332	80.538660	0.490470
-62.734312	34.935966	0.495475
-63.695364	73.075937	0.500480
-64.205558	-44.783203	0.505485
-65.544045	-36.793085	0.510490
-66.557111	3.707299	0.515494
-67.653341	-68.262002	0.520499
-68.764543	56.244995	0.525504
-69.354630	0.237321	0.530509
-70.808335	6.989230	0.535514
-71.468179	-38.608938	0.540518
-72.865264	38.892286	0.545523
-73.678274	67.472926	0.550528
-74.741104	-10.020196	0.555533
-75.781293	-49.537061	0.560538
-76.694521	-16.637659	0.565542
-78.037487	-59.270109	0.570547
-78.381057	5.767499	0.575552
-79.774813	31.390599	0.580557
-80.675446	-15.615678	0.585562
-81.627929	-10.063133	0.590566
-82.354822	-6.003692	0.595571
-83.617448	-3.313664	0.600576
-84.572724	99.680208	0.605581
-85.825619	-14.090425	0.610586
-86.862898	-36.533069	0.615590
-88.045653	36.409696	0.620595
-88.719889	34.951425	0.625600
-89.723486	-20.074727	0.630605
-90.831117	56.976437	0.635610
-91.668808	10.098861	0.640614
-92.822571	-46.366412	0.645619
-93.705892	62.265062	0.650624
-94.847444	-145.913916	0.655629
-96.026245	60.722216	0.660634
-96.826893	-24.803345	0.665638
-98.036974	65.261704	0.670643
-99.078875	-3.256135	0.675648
-99.614992	49.695945	0.680653
-100.695656	1.198136	0.685658
-101.614929	-11.262883	0.690662
-102.840992	28.985128	0.695667
-103.788023	-5.414816	0.700672
-104.822941	27.777104	0.705677
-105.648212	-102.764022	0.710682
-106.836474	-19.083349	0.715686
-107.744871	78.432305	0.720691
-108.879009	22.060414	0.725696
-109.856221	-20.948138	0.730701
-110.643076	70.863235	0.735706
-111.846452	-41.758996	0.740710
-112.571632	-42.272646	0.745715
-113.745856	16.147692	0.750720
-114.965213	27.128854	0.755725
-115.773243	-40.040976	0.760730
-116.971255	-37.047267	0.765734
-118.034401	12.791071	0.770739
-119.039738	49.768792	0.775744
-120.100110	-83.197123	0.780749
-120.724639	16.701184	0.785754
-121.796543	-18.394878	0.790758
-122.806548	14.024337	0.795763
-123.575546	78.080885	0.800768
-124.876080	-35.159344	0.805773
-126.005054	9.515197	0.810778
-127.184251	-84.949895	0.815782
-127.979424	-21.485976	0.820787
-128.979859	153.983729	0.825792
-129.899847	95.408444	0.830797
-131.096758	20.141433	0.835802
-132.077746	-2.082360	0.840806
-132.868131	-10.854313	0.845811
-133.916337	-24.937060	0.850816
-134.900036	-20.187884	0.855821
-135.826866	52.391533	0.860826
-136.485211	-20.767828	0.865830
-137.868947	-102.847804	0.870835
-138.983363	-86.352935	0.875840
-140.121840	-10.706889	0.880845
-140.826615	-3.735942	0.885850
-141.890890	-100.244790	0.890854
-142.841403	-52.424597	0.895859
-144.018823	28.333727	0.900864
-145.188279	-32.623319	0.905869
-146.020633	19.904404	0.910874
-147.042896	-10.159964	0.915878
-147.913327	-70.480536	0.920883
-148.758187	9.248900	0.925888
-149.535228	-45.278484	0.930893
-150.583416	-82.938077	0.935898
-151.863934	-36.044170	0.940902
-153.033355	-41.892086	0.945907
-153.828306	-50.574688	0.950912
-154.850299	-12.839575	0.955917
-155.851741	59.966009	0.960922
-157.117999	59.212553	0.965926
-158.242551	29.033012	0.970931
-159.071219	15.977311	0.975936
-160.299691	-73.083789	0.980941
-161.120255	-59.132709	0.985946
-162.100994	164.899913	0.990950
-163.044432	-64.957746	0.995955
-164.355013	-11.138158	1.000960
-165.224569	-11.100911	1.005965
-165.948282	-43.685618	1.010970
-167.021339	-33.343337	1.015974
-168.183441	-3.640301	1.020979
-169.102552	-27.451132	1.025984
-170.038507	-57.895770	1.030989
-170.965097	32.848611	1.035994
-171.764825	-14.918553	1.040998
-172.837926	24.224828	1.046003
-173.822891	19.403477	1.051008
-174.850612	-26.080388	1.056013
-175.874150	-11.144923	1.061018
-177.030948	-43.380231	1.066022
-178.212907	-18.856776	1.071027
-178.932733	-62.567268	1.076032
-180.234288	15.001687	1.081037
-180.690886	27.838044	1.086042
-181.848279	-68.914293	1.091046
-183.129220	-68.171775	1.096051
-184.202060	47.653134	1.101056
-184.910006	-17.508864	1.106061
-185.835422	34.261754	1.111066
-187.363144	-62.125200	1.116070
-187.945481	23.752829	1.121075
-189.056439	-49.689030	1.126080
-190.106006	24.022529	1.131085
-190.919417	84.987645	1.136090
-191.721583	22.476238	1.141094
-192.917687	-34.136792	1.146099
-194.403445	10.610602	1.151104
-195.066030	84.665348	1.156109
-196.170316	5.946884	1.161114
-197.030144	-133.538886	1.166118
-198.185295	-64.890017	1.171123
-198.867831	-92.590402	1.176128
-200.381849	21.369197	1.181133
-201.001769	57.437930	1.186138
-202.174341	-166.526628	1.191142
-203.400809	56.098550	1.196147
-204.377877	79.587128	1.201152
-204.935733	-117.667383	1.206157
-206.342325	68.690007	1.211162
-207.269847	-113.980434	1.216166
-208.131321	69.896920	1.221171
-209.055420	14.768772	1.226176
-210.294677	-109.515809	1.231181
-211.393409	-81.575833	1.236186
-212.426476	-94.084910	1.241190
-213.046186	-139.245167	1.246195
-214.294356	61.877769	1.251200
-215.407625	72.559854	1.256205
-216.298789	49.829423	1.261210
-217.499452	101.143768	1.266214
-218.494502	32.873431	1.271219
-219.226726	8.334509	1.276224
-219.872696	-37.142634	1.281229
-221.335800	-34.445579	1.286234
-222.164565	103.469623	1.291238
-223.161699	126.802363	1.296243
-224.096880	-69.846622	1.301248
-225.096806	-98.339701	1.306253
-226.114662	-37.229364	1.311258
-227.162353	141.701658	1.316262
-228.519469	35.308879	1.321267
-229.413626	-165.625193	1.326272
-230.138537	-95.821486	1.331277
-231.342447	124.078201	1.336282
-232.216756	-60.264501	1.341286
-233.361199	-79.863366	1.346291
-234.468229	64.786948	1.351296
-235.328429	102.454348	1.356301
-236.185406	-71.646541	1.361306
-237.464256	-32.920811	1.366310
-238.292507	-7.253506	1.371315
-239.183111	79.231973	1.376320
-240.120785	-64.123320	1.381325
-241.473122	11.997606	1.386330
-242.457804	83.432225	1.391334
-243.332315	-16.937575	1.396339
-244.171034	56.401033	1.401344
-245.337125	-184.026506	1.406349
-246.288690	70.449423	1.411354
-247.444830	114.282110	1.416358
-248.004498	35.188504	1.421363
-249.628457	-200.483587	1.426368
-250.375941	-189.914839	1.431373
-251.387214	50.613230	1.436378
-252.731075	181.903740	1.441382
-252.997546	-33.767097	1.446387
-253.914164	-157.986717	1.451392
-254.914195	-77.953456	1.456397
-255.719776	-57.981481	1.461402
-256.752739	-29.700594	1.466406
-258.089147	145.208276	1.471411
-259.132191	-57.742453	1.476416
-260.090093	-10.345211	1.481421
-261.455252	-12.943225	1.486426
-261.980736	30.033363	1.491430
-263.130501	-99.154942	1.496435
-264.357626	-24.141997	1.501440
-265.271174	15.034476	1.506445
-266.040983	81.910302	1.511450
-267.429132	-5.604621	1.516454
-267.989468	-28.335884	1.521459
-269.229248	-118.406904	1.526464
-270.577052	47.096906	1.531469
-271.185815	92.770692	1.536474
-272.295965	-46.766838	1.541478
-273.217954	-18.273525	1.546483
-274.531558	118.054853	1.551488
-275.339220	81.039382	1.556493
-276.339726	-67.229920	1.561498
-277.527206	-74.712116	1.566502
-278.644114	17.200362	1.571507
-279.269661	-101.269253	1.576512
-280.103751	14.974588	1.581517
-281.475949	-131.500079	1.586522
-282.148533	-46.179993	1.591526
-283.270808	0.935690	1.596531
-284.258623	-102.263285	1.601536
-285.624445	-89.401925	1.606541
-286.421122	120.949369	1.611546
-287.563565	10.098566	1.616550
-288.373147	-147.806904	1.621555
-289.552882	36.843695	1.626560
-290.049379	-116.847767	1.631565
-291.759651	-96.789720	1.636570
-292.662319	-30.607586	1.641574
-293.272123	166.212665	1.646579
-294.293036	18.501115	1.651584
-295.674658	-114.515642	1.656589
-296.283730	19.753062	1.661594
-297.586759	-10.978101	1.666598
-298.443848	97.231426	1.671603
-299.225598	99.118059	1.676608
