Mon Apr 28 15:14:06 2025


Number of Points = 8487

Depth (nm)	Load (µN)	Time (s)
-4.131513	2185.391311	0.000000
-4.035935	2318.768512	0.005005
-3.914966	2216.669807	0.010010
-3.968416	2128.799502	0.015014
-4.190128	2219.908978	0.020019
-4.262522	2144.210398	0.025024
-4.351537	2190.046834	0.030029
-4.642588	2209.013363	0.035034
-4.629257	2099.947315	0.040038
-5.010645	2118.354868	0.045043
-5.219602	2017.018064	0.050048
-5.562019	2060.344806	0.055053
-5.977964	1947.838709	0.060058
-6.242170	1929.147444	0.065062
-6.607396	1980.550045	0.070067
-6.572301	1778.465655	0.075072
-7.439841	1854.578023	0.080077
-7.896895	1707.720903	0.085082
-8.513272	1797.105181	0.090086
-8.678156	1620.120796	0.095091
-9.258435	1612.710053	0.100096
-9.909543	1618.289773	0.105101
-10.412884	1535.595131	0.110106
-10.993949	1500.697349	0.115110
-11.530728	1429.828513	0.120115
-12.157570	1304.491686	0.125120
-12.506634	1235.277640	0.130125
-13.385075	1186.635325	0.135130
-14.098748	1199.176327	0.140134
-14.491484	1131.455449	0.145139
-15.459503	1014.163899	0.150144
-16.218192	939.373903	0.155149
-16.654044	914.451420	0.160154
-17.299569	818.752617	0.165158
-18.418899	669.404026	0.170163
-19.205283	849.893571	0.175168
-19.912077	647.452498	0.180173
-20.683429	515.653939	0.185178
-21.609604	389.294503	0.190182
-22.457037	560.631478	0.195187
-23.367500	356.782553	0.200192
-24.216612	275.184870	0.205197
-25.089828	313.134286	0.210202
-25.991309	304.540257	0.215206
-27.179278	240.268162	0.220211
-28.007840	226.050133	0.225216
-29.247562	169.136630	0.230221
-30.234873	94.112412	0.235226
-31.585610	214.651488	0.240230
-32.527263	170.216852	0.245235
-33.860683	52.350555	0.250240
-34.849870	20.960646	0.255245
-36.370152	-82.022834	0.260250
-37.611106	39.493540	0.265254
-38.623698	17.394304	0.270259
-40.032765	113.022457	0.275264
-41.343407	72.042817	0.280269
-42.344250	-82.575980	0.285274
-43.589418	-19.937408	0.290278
-44.922639	62.636795	0.295283
-45.721223	-25.628477	0.300288
-46.982684	71.215806	0.305293
-48.393968	-51.296732	0.310298
-49.303039	-40.946498	0.315302
-50.463239	-59.088061	0.320307
-51.675335	6.045131	0.325312
-52.645371	-121.887435	0.330317
-53.821493	0.308767	0.335322
-55.081694	39.551216	0.340326
-56.152684	-40.443095	0.345331
-57.334692	-103.225166	0.350336
-58.159777	-40.613257	0.355341
-59.243852	65.718097	0.360346
-60.696603	137.107653	0.365350
-61.546850	0.816323	0.370355
-62.517612	72.546821	0.375360
-63.537634	44.762623	0.380365
-64.645028	57.959870	0.385370
-65.772005	122.376209	0.390374
-66.719088	71.091157	0.395379
-67.902992	67.790016	0.400384
-68.992457	84.138280	0.405389
-69.870715	43.516457	0.410394
-70.763870	34.456411	0.415398
-72.000915	-12.209752	0.420403
-73.178952	14.064573	0.425408
-74.000484	35.034232	0.430413
-75.076785	-108.021296	0.435418
-76.005762	54.970236	0.440422
-77.041681	27.629854	0.445427
-77.887743	-91.311580	0.450432
-78.884963	0.108074	0.455437
-80.236033	34.319664	0.460442
-81.212367	-56.730067	0.465446
-82.247942	-40.036443	0.470451
-83.366117	-86.629085	0.475456
-84.308365	165.212405	0.480461
-85.290847	98.818332	0.485466
-86.463521	86.932176	0.490470
-87.403971	-58.035315	0.495475
-88.060472	63.537860	0.500480
-89.276200	7.732108	0.505485
-90.289535	35.405039	0.510490
-91.282520	-47.270787	0.515494
-92.238517	31.870981	0.520499
-93.279847	3.805898	0.525504
-94.439895	-19.609627	0.530509
-95.491502	-8.898739	0.535514
-96.324557	-57.552846	0.540518
-97.297738	55.205871	0.545523
-98.311727	-84.650788	0.550528
-99.632533	26.557028	0.555533
-100.226883	53.151361	0.560538
-101.645738	-33.028599	0.565542
-102.471784	30.247875	0.570547
-103.393366	-3.982851	0.575552
-104.915062	-20.851675	0.580557
-105.465488	41.581689	0.585562
-106.415261	-14.662976	0.590566
-107.747006	10.058983	0.595571
-108.402983	-195.709926	0.600576
-109.521118	-128.027540	0.605581
-110.668467	-209.473794	0.610586
-111.547363	-18.751376	0.615590
-112.539846	-79.391323	0.620595
-113.361951	-154.143375	0.625600
-114.672901	-82.463212	0.630605
-115.761091	102.141264	0.635610
-116.464738	27.700004	0.640614
-117.581912	-10.549676	0.645619
