Mon Apr 28 15:07:19 2025


Number of Points = 8448

Depth (nm)	Load (µN)	Time (s)
71.615543	1912.955287	0.000000
71.620420	2022.155130	0.005005
71.894042	1861.248225	0.010010
71.575265	1954.631212	0.015014
71.472962	1995.585388	0.020019
71.370085	1897.108316	0.025024
71.440039	1943.730838	0.030029
71.114304	1757.665558	0.035034
70.803508	1883.369231	0.040038
70.866908	1834.876655	0.045043
70.435986	1753.109459	0.050048
70.245491	1669.007716	0.055053
69.994707	1701.215562	0.060058
69.476143	1680.704617	0.065062
69.317043	1642.096104	0.070067
68.782146	1562.105614	0.075072
68.249337	1618.799724	0.080077
68.093704	1611.799434	0.085082
67.503286	1490.082891	0.090086
66.967619	1449.432237	0.095091
66.471442	1328.073776	0.100096
66.102830	1402.866315	0.105101
65.644753	1263.529993	0.110106
65.123865	1220.569699	0.115110
64.269115	1095.723426	0.120115
63.918869	985.543798	0.125120
63.013879	1105.914953	0.130125
62.385231	1009.232666	0.135130
61.650119	898.805329	0.140134
61.202754	920.653866	0.145139
60.343385	670.569399	0.150144
59.474190	734.876882	0.155149
58.946033	698.559902	0.160154
58.016276	674.615942	0.165158
57.371599	495.733624	0.170163
56.438091	418.473093	0.175168
55.525998	442.742818	0.180173
54.786807	455.830574	0.185178
53.868001	291.736033	0.190182
53.062174	225.408108	0.195187
52.321094	270.967960	0.200192
51.372761	80.401515	0.205197
50.317941	165.952875	0.210202
49.093307	96.682539	0.215206
48.256965	48.079259	0.220211
46.881247	15.113940	0.225216
45.852694	37.455045	0.230221
44.807741	-66.362479	0.235226
43.373048	63.774389	0.240230
42.295543	-32.027417	0.245235
40.925514	9.619025	0.250240
39.830923	-63.940677	0.255245
38.484628	141.908326	0.260250
37.385843	-8.619301	0.265254
36.259067	-45.813650	0.270259
34.839947	-170.903294	0.275264
33.738368	-91.150139	0.280269
32.632896	9.087019	0.285274
31.580737	-25.451226	0.290278
30.178202	46.798170	0.295283
28.933897	49.768273	0.300288
28.170497	163.209408	0.305293
26.939715	-34.340159	0.310298
25.979606	-100.139688	0.315302
24.836143	53.840404	0.320307
23.781428	30.903409	0.325312
22.549946	35.322470	0.330317
21.454885	56.858929	0.335322
20.212178	84.006624	0.340326
19.486885	130.588243	0.345331
18.370249	82.303507	0.350336
17.465014	19.479499	0.355341
16.299594	46.601512	0.360346
15.212615	87.076912	0.365350
14.368079	-8.050519	0.370355
12.867017	-43.241431	0.375360
11.988595	65.865279	0.380365
11.310380	0.310181	0.385370
10.240405	-108.008523	0.390374
8.858930	7.077550	0.395379
8.006456	102.520916	0.400384
6.751914	6.953265	0.405389
5.879859	-129.204358	0.410394
4.782570	-9.489866	0.415398
3.836756	17.471573	0.420403
2.737332	14.192601	0.425408
1.604727	71.282053	0.430413
