Thu Apr 10 13:35:38 2025


Number of Points = 3886

Depth (nm)	Load (µN)	Time (s)
73.526955	1959.714674	0.000000
73.663316	1979.840587	0.005005
73.711492	1942.327757	0.010010
73.528404	1967.191773	0.015014
73.459130	1980.854303	0.020019
73.040049	1949.916501	0.025024
73.165225	1903.633497	0.030029
72.995053	1905.015931	0.035034
72.651856	1914.050475	0.040038
72.533384	1874.818118	0.045043
71.888458	1934.239182	0.050048
71.658965	1809.948450	0.055053
71.230143	1852.352019	0.060058
70.913953	1812.304323	0.065062
70.433619	1892.772345	0.070067
69.855201	1746.796214	0.075072
69.450484	1776.534254	0.080077
69.069661	1718.350438	0.085082
68.398156	1581.526044	0.090086
67.510401	1791.196208	0.095091
67.248059	1599.905623	0.100096
66.658207	1503.701579	0.105101
65.839814	1593.975538	0.110106
65.293902	1555.792541	0.115110
64.650639	1429.979384	0.120115
64.173290	1538.472035	0.125120
63.262826	1444.844048	0.130125
62.739347	1450.425723	0.135130
62.125373	1387.057683	0.140134
61.292912	1293.991956	0.145139
60.298817	1256.896435	0.150144
59.735663	1281.298728	0.155149
58.964738	1218.733572	0.160154
57.951177	1170.412784	0.165158
57.111006	1198.219984	0.170163
56.484076	1205.223666	0.175168
55.493830	1047.889181	0.180173
54.699919	1047.241809	0.185178
53.925640	1024.261748	0.190182
52.969665	1018.155611	0.195187
52.310441	917.208541	0.200192
51.311820	915.323100	0.205197
50.049956	882.961526	0.210202
49.405369	828.837145	0.215206
48.552760	872.823760	0.220211
47.554835	798.653859	0.225216
46.412809	646.379590	0.230221
45.605958	669.499868	0.235226
44.725000	596.179273	0.240230
43.700541	610.403003	0.245235
42.854895	646.330339	0.250240
42.013944	602.609878	0.255245
40.911473	536.469818	0.260250
39.758226	478.222094	0.265254
38.917598	474.015302	0.270259
37.873036	387.168470	0.275264
37.073856	425.461250	0.280269
36.038290	417.900640	0.285274
34.938055	363.479441	0.290278
33.873482	302.046400	0.295283
32.741689	336.199841	0.300288
31.756906	267.571452	0.305293
30.750199	298.845605	0.310298
29.864427	305.847861	0.315302
28.747446	324.327383	0.320307
27.712268	225.227996	0.325312
26.713661	179.679819	0.330317
25.695292	90.094341	0.335322
24.691488	78.510821	0.340326
23.805632	-25.268365	0.345331
22.545726	93.302520	0.350336
21.447989	50.393980	0.355341
20.348408	-71.338725	0.360346
19.129351	30.868256	0.365350
18.153046	27.275647	0.370355
17.270511	-26.791968	0.375360
16.073237	-150.716585	0.380365
14.744775	-69.392188	0.385370
13.552854	-107.406450	0.390374
12.487630	-100.231910	0.395379
11.401224	-54.506692	0.400384
10.336483	34.067679	0.405389
9.010119	-65.920547	0.410394
7.774143	-12.501614	0.415398
6.887296	-7.323995	0.420403
5.791929	65.992009	0.425408
4.666846	0.105251	0.430413
3.881072	14.867930	0.435418
2.587566	-4.625053	0.440422
1.472946	30.541070	0.445427
0.357758	-4.305132	0.450432
-0.761806	48.812681	0.455437
-1.930995	5.615723	0.460442
-2.677889	-79.021853	0.465446
-3.789995	-12.700474	0.470451
-4.998421	-62.177921	0.475456
-6.010061	39.222533	0.480461
-6.762091	-111.488161	0.485466
-8.146410	-5.388635	0.490470
-9.196736	-33.437614	0.495475
-10.063418	-55.554079	0.500480
-11.139593	14.542924	0.505485
-12.120958	-63.278946	0.510490
-13.200334	-20.605867	0.515494
-14.180602	-2.640752	0.520499
-15.239782	-41.030469	0.525504
-16.353889	58.235553	0.530509
-17.282225	28.508336	0.535514
-18.392359	162.811104	0.540518
-19.392543	-29.330081	0.545523
