Thu Apr 10 12:17:24 2025


Number of Points = 3895

Depth (nm)	Load (µN)	Time (s)
71.899457	1780.892328	0.000000
71.912847	1724.301093	0.005005
71.799390	1762.696454	0.010010
71.624693	1790.355894	0.015014
71.483913	1799.303907	0.020019
71.471750	1712.308431	0.025024
71.309033	1702.363603	0.030029
70.952843	1777.421142	0.035034
70.596232	1814.816173	0.040038
70.389432	1677.041339	0.045043
70.032811	1698.636111	0.050048
69.706893	1644.064157	0.055053
68.992713	1682.790319	0.060058
68.813901	1704.382238	0.065062
68.360595	1630.508838	0.070067
67.897845	1576.076311	0.075072
67.304513	1474.237592	0.080077
66.609862	1613.144240	0.085082
66.128268	1527.443126	0.090086
65.744027	1450.109945	0.095091
64.986015	1453.331810	0.100096
64.273836	1465.919624	0.105101
63.451110	1306.546009	0.110106
62.969045	1337.038238	0.115110
62.229417	1365.672418	0.120115
61.595129	1333.897339	0.125120
60.845712	1235.699195	0.130125
59.931359	1261.103892	0.135130
59.286280	1126.940986	0.140134
58.599814	1079.346548	0.145139
57.696108	1196.207963	0.150144
56.957754	1071.213770	0.155149
56.276571	1005.024510	0.160154
55.444903	977.409275	0.165158
54.483757	1112.907501	0.170163
53.785889	927.946049	0.175168
52.933512	867.988972	0.180173
52.042484	880.592199	0.185178
51.319469	788.874761	0.190182
50.223405	821.770335	0.195187
49.158790	854.018033	0.200192
48.333586	676.988455	0.205197
47.483593	793.635990	0.210202
46.492793	712.101325	0.215206
45.638192	638.315075	0.220211
44.607983	569.743486	0.225216
43.593511	608.173834	0.230221
42.855134	526.518493	0.235226
41.679383	462.814184	0.240230
40.745723	557.764453	0.245235
39.876869	415.156231	0.250240
39.080201	371.793701	0.255245
37.891665	435.411376	0.260250
36.981310	388.680580	0.265254
35.952508	268.137804	0.270259
34.964052	358.949420	0.275264
33.974307	303.020818	0.280269
33.053550	189.467141	0.285274
31.733448	259.821347	0.290278
30.967111	254.146539	0.295283
29.807251	166.520832	0.300288
29.049496	190.472354	0.305293
27.812670	184.122897	0.310298
26.850343	114.717945	0.315302
25.793834	137.518894	0.320307
24.779297	95.335676	0.325312
23.773694	118.263418	0.330317
22.703856	25.352567	0.335322
21.540759	-65.108273	0.340326
20.412473	59.008351	0.345331
19.395251	-11.996481	0.350336
18.326349	-27.400947	0.355341
17.118608	4.130763	0.360346
15.952142	-12.234911	0.365350
14.753274	-66.761646	0.370355
13.708092	37.472630	0.375360
12.348516	-43.211116	0.380365
11.380059	-19.683377	0.385370
10.375896	-14.767232	0.390374
9.261241	-34.756043	0.395379
8.092512	-67.044561	0.400384
7.080278	2.331526	0.405389
6.186583	-57.977516	0.410394
5.064566	-19.268644	0.415398
3.737244	-0.152307	0.420403
2.815846	-57.414855	0.425408
1.631032	68.489309	0.430413
0.599155	-24.927491	0.435418
-0.414144	10.483049	0.440422
-1.684465	43.598131	0.445427
-2.621468	-23.514766	0.450432
-3.892105	21.549431	0.455437
-4.581335	-6.055321	0.460442
-5.753126	-27.749889	0.465446
-6.666094	-32.325738	0.470451
-7.744317	-23.135198	0.475456
-8.751971	-58.683217	0.480461
-9.977994	-38.056919	0.485466
-10.974990	58.343405	0.490470
-11.991765	-12.442629	0.495475
-13.007066	-45.238324	0.500480
-14.061781	-26.656349	0.505485
-15.039088	-22.367713	0.510490
-16.122890	-20.812144	0.515494
-17.136335	19.898108	0.520499
-18.171624	-44.107148	0.525504
-19.222039	-35.432015	0.530509
-20.135950	54.634932	0.535514
-21.091048	5.182964	0.540518
-22.134227	-57.888420	0.545523
-23.078553	-81.720871	0.550528
-24.072499	-15.306807	0.555533
-25.205286	-44.001145	0.560538
-26.177712	-21.165603	0.565542
-27.343990	-38.543455	0.570547
-28.255980	23.425080	0.575552
-29.294505	-45.609869	0.580557
-30.280102	-93.489016	0.585562
-31.344827	-15.521087	0.590566
-32.218644	-43.157952	0.595571
-33.377989	-21.016325	0.600576
-34.390992	69.071228	0.605581
-35.250007	-28.271308	0.610586
-36.326295	-5.844830	0.615590
-37.369881	-15.764099	0.620595
-38.421030	-41.229556	0.625600
-39.400691	-38.689870	0.630605
-40.331945	-4.543888	0.635610
-41.639862	-23.355621	0.640614
-42.334659	-51.289522	0.645619
-43.334302	-57.423687	0.650624
-44.455120	-32.732554	0.655629
-45.482484	-87.672125	0.660634
-46.373819	-19.892281	0.665638
-47.467234	22.763343	0.670643
-48.486877	-98.004636	0.675648
-49.389451	-43.551217	0.680653
-50.181976	31.926511	0.685658
-51.060181	-3.002020	0.690662
-52.119866	-46.331835	0.695667
-53.148534	-6.153854	0.700672
-54.312456	-15.545484	0.705677
-55.446835	-6.423461	0.710682
-56.511832	-3.855258	0.715686
-57.139607	-87.900477	0.720691
-58.148764	-80.782514	0.725696
-59.281830	-1.729242	0.730701
-60.317025	-59.984664	0.735706
-61.341819	-78.471801	0.740710
-62.373533	-16.675862	0.745715
-63.393087	-62.668720	0.750720
-64.312985	-62.017410	0.755725
-65.381421	-57.410689	0.760730
-66.476387	-51.895199	0.765734
-67.435485	15.607436	0.770739
-68.631341	-41.200821	0.775744
-69.414920	-31.151939	0.780749
-70.564718	-34.054950	0.785754
-71.595180	-10.331168	0.790758
-72.501017	3.326935	0.795763
-73.510134	17.619415	0.800768
-74.569060	-15.055182	0.805773
-75.429505	22.142148	0.810778
-76.491765	-42.741163	0.815782
-77.640489	-18.028034	0.820787
-78.598278	-42.780666	0.825792
-79.492232	35.155749	0.830797
-80.429165	-45.499274	0.835802
-81.414995	-39.476358	0.840806
-82.573797	-57.143801	0.845811
-83.348448	-26.912032	0.850816
-84.572746	2.425963	0.855821
-85.632460	-28.442177	0.860826
-86.516187	4.032065	0.865830
-87.493406	-14.433338	0.870835
-88.632742	63.491249	0.875840
-89.674389	47.253349	0.880845
-90.654117	-40.949260	0.885850
-91.547959	-23.764131	0.890854
-92.597112	5.303060	0.895859
-93.595426	52.433160	0.900864
-94.477952	1.782546	0.905869
-95.567456	-8.402316	0.910874
-96.600920	26.084249	0.915878
-97.513879	-41.279739	0.920883
-98.578783	-8.176376	0.925888
-99.746679	-31.221505	0.930893
-100.518921	-0.452985	0.935898
-101.685819	-18.480110	0.940902
-102.621244	45.315173	0.945907
-103.600543	15.351446	0.950912
-104.608854	11.120326	0.955917
-105.611904	-13.910829	0.960922
-106.473707	-38.789051	0.965926
-107.621984	-34.105477	0.970931
-108.524458	-7.518169	0.975936
-109.514449	-17.854858	0.980941
-110.447294	-26.142012	0.985946
-111.642397	7.479809	0.990950
-112.442253	-35.211324	0.995955
-113.648559	-10.441289	1.000960
-114.636012	8.568780	1.005965
-115.572521	38.642241	1.010970
-116.521989	-4.592756	1.015974
-117.435215	44.046432	1.020979
-118.711479	-29.139604	1.025984
-119.511855	30.698495	1.030989
-120.579382	-25.346025	1.035994
-121.843792	-25.316998	1.040998
-122.654034	-46.606372	1.046003
-123.691429	11.660858	1.051008
-124.505579	-6.983714	1.056013
-125.738306	-3.571757	1.061018
-126.698738	-8.537409	1.066022
-127.821497	-38.259342	1.071027
-128.890995	-16.084630	1.076032
-129.811953	42.450109	1.081037
-130.922170	-97.829194	1.086042
-131.583214	-25.188807	1.091046
-132.604717	-15.810256	1.096051
-133.763208	-86.235474	1.101056
-134.899537	-3.174879	1.106061
-135.553246	-38.409001	1.111066
-136.660334	-46.750389	1.116070
-137.724821	-80.697521	1.121075
-138.635209	-61.406879	1.126080
-139.727511	-58.229160	1.131085
-140.596629	-44.089318	1.136090
-141.700599	-33.145851	1.141094
-142.859678	-9.810026	1.146099
-143.597872	-26.411247	1.151104
-144.759316	-3.212103	1.156109
-145.690906	-35.266252	1.161114
