Thu Apr 10 11:37:59 2025


Number of Points = 3897

Depth (nm)	Load (µN)	Time (s)
75.474678	1923.233600	0.000000
75.483669	1892.359266	0.005005
75.519967	1894.179809	0.010010
75.124422	1880.576780	0.015014
75.174246	1882.967768	0.020019
75.268719	1873.944663	0.025024
74.699765	1882.847915	0.030029
74.790823	1857.158387	0.035034
74.513503	1820.748846	0.040038
74.279057	1887.092596	0.045043
73.985269	1769.694488	0.050048
73.619631	1765.780827	0.055053
73.172607	1786.329973	0.060058
72.743089	1707.580903	0.065062
72.148163	1759.176948	0.070067
71.594961	1701.755058	0.075072
71.197915	1626.888913	0.080077
70.650333	1584.426748	0.085082
69.815828	1637.089850	0.090086
69.544995	1575.211965	0.095091
68.715312	1593.976280	0.100096
68.304929	1499.941696	0.105101
67.553256	1488.970064	0.110106
66.928940	1450.008489	0.115110
66.103907	1405.495748	0.120115
65.529231	1347.207135	0.125120
64.914653	1372.911305	0.130125
64.243598	1284.051741	0.135130
63.411177	1233.604953	0.140134
62.633064	1327.994231	0.145139
61.699060	1223.305513	0.150144
61.064218	1220.750448	0.155149
60.150217	1122.048721	0.160154
59.471726	1130.282080	0.165158
58.809117	1069.636397	0.170163
57.782414	1044.427184	0.175168
57.051084	1024.156356	0.180173
56.252216	992.928097	0.185178
55.232664	937.651360	0.190182
54.494925	965.677140	0.195187
53.615773	847.254955	0.200192
52.590068	834.119239	0.205197
51.405813	816.618253	0.210202
50.823405	733.793335	0.215206
49.622687	700.562467	0.220211
48.940825	695.711010	0.225216
47.800675	663.316139	0.230221
46.840089	622.275026	0.235226
45.717870	659.090113	0.240230
44.749836	581.356425	0.245235
43.722549	532.513836	0.250240
43.058935	432.882110	0.255245
41.982255	436.180158	0.260250
40.912256	482.232459	0.265254
40.023905	414.077751	0.270259
39.196359	387.415686	0.275264
38.052151	359.315856	0.280269
37.098118	375.233633	0.285274
35.969872	277.038899	0.290278
34.808999	317.072108	0.295283
34.194953	191.516418	0.300288
32.961629	133.620065	0.305293
32.026246	174.065146	0.310298
31.186486	168.672950	0.315302
30.005642	237.183292	0.320307
28.941767	102.204842	0.325312
27.888810	100.545787	0.330317
26.845129	-23.077856	0.335322
25.785183	79.461018	0.340326
24.688589	52.114435	0.345331
23.454400	-143.251873	0.350336
22.431598	8.409664	0.355341
21.465738	31.430043	0.360346
20.432461	-110.893444	0.365350
19.203725	-64.620533	0.370355
17.994494	-72.051350	0.375360
16.947113	44.474596	0.380365
15.969894	-71.653326	0.385370
14.766964	23.834253	0.390374
13.673601	-75.282599	0.395379
12.434689	-28.543747	0.400384
11.202531	28.809983	0.405389
10.280803	58.739580	0.410394
9.115731	-76.634896	0.415398
8.018623	-6.522253	0.420403
7.027161	-43.920807	0.425408
5.568726	20.644827	0.430413
4.512222	-46.927031	0.435418
3.754797	-82.510237	0.440422
2.686801	7.951839	0.445427
1.730100	-53.648049	0.450432
0.322312	-3.265755	0.455437
-0.478739	-41.671472	0.460442
-1.743351	-4.797254	0.465446
-2.735765	-31.028541	0.470451
-3.828901	2.545204	0.475456
-4.972878	-22.173187	0.480461
-5.969753	7.775264	0.485466
-6.921059	41.701639	0.490470
-8.038493	-26.599720	0.495475
-8.986575	-14.464631	0.500480
-9.863872	19.749442	0.505485
-10.926430	-50.007417	0.510490
-12.021057	-47.715464	0.515494
-13.003748	-36.493650	0.520499
-14.164244	1.120735	0.525504
-14.974115	-4.899834	0.530509
-15.846439	-107.470850	0.535514
-16.873358	-70.532357	0.540518
-18.198036	-47.154518	0.545523
-19.153555	-5.221843	0.550528
-20.085433	-6.246186	0.555533
-21.411683	1.847283	0.560538
-22.175124	-26.753786	0.565542
-23.173021	-62.943923	0.570547
-24.281900	-43.468762	0.575552
-25.255946	62.009759	0.580557
-26.276037	-63.895728	0.585562
-27.174155	-64.443896	0.590566
-28.554824	-53.026515	0.595571
-29.280042	-32.217286	0.600576
-30.565545	-70.442137	0.605581
-31.311261	-0.902914	0.610586
-32.378048	-9.737057	0.615590
-33.539410	11.855401	0.620595
-34.485560	25.770948	0.625600
-35.581947	-91.247743	0.630605
-36.307250	-26.752064	0.635610
-37.181049	-27.864471	0.640614
-38.631157	7.484759	0.645619
-39.544796	-17.016703	0.650624
-40.400802	-27.564726	0.655629
-41.540905	42.406456	0.660634
-42.610265	-48.169507	0.665638
-43.512982	1.181890	0.670643
-44.196222	-3.787312	0.675648
-45.383096	23.512813	0.680653
-46.396747	-33.537286	0.685658
-47.433345	-53.398322	0.690662
-48.454867	13.496161	0.695667
-49.496717	-69.796299	0.700672
-50.502226	-61.628664	0.705677
